,category,sentiment,timestamp_str,score,timestamp
12361,self-improvement and personal growth,POSITIVE,2025-01-22T04:16:01Z,0.7930902242660522,2025-01-22 04:16:01+00:00
12362,self-improvement and personal growth,NEGATIVE,2025-01-22T15:48:54Z,0.9203445911407472,2025-01-22 15:48:54+00:00
12363,addiction awareness and recovery,NEGATIVE,2025-01-22T15:48:54Z,0.3866576254367828,2025-01-22 15:48:54+00:00
12364,emotional health discussion,NEGATIVE,2025-01-22T15:48:54Z,0.3906144499778747,2025-01-22 15:48:54+00:00
12365,mental health education,NEGATIVE,2025-01-22T15:48:54Z,0.5742016434669495,2025-01-22 15:48:54+00:00
12366,motivation and mental strength,NEGATIVE,2025-01-22T15:48:54Z,0.6271462440490723,2025-01-22 15:48:54+00:00
12367,therapy and mental health support,NEGATIVE,2025-01-22T15:48:54Z,0.345924973487854,2025-01-22 15:48:54+00:00
12368,mental health experiences,NEGATIVE,2025-01-22T15:48:54Z,0.7064528465270996,2025-01-22 15:48:54+00:00
12369,self-improvement and personal growth,POSITIVE,2025-01-22T15:49:15Z,0.4505246579647064,2025-01-22 15:49:15+00:00
12370,self-improvement and personal growth,POSITIVE,2025-01-22T16:34:49Z,0.9745765328407288,2025-01-22 16:34:49+00:00
12371,mental health experiences,POSITIVE,2025-01-22T16:34:49Z,0.8396793007850647,2025-01-22 16:34:49+00:00
12372,mental health education,POSITIVE,2025-01-22T16:34:49Z,0.7861031293869019,2025-01-22 16:34:49+00:00
12373,depression and emotional support,POSITIVE,2025-01-22T16:34:49Z,0.5659191012382507,2025-01-22 16:34:49+00:00
12374,addiction awareness and recovery,POSITIVE,2025-01-22T16:34:49Z,0.8844494223594666,2025-01-22 16:34:49+00:00
12375,emotional health discussion,POSITIVE,2025-01-22T16:34:49Z,0.7911309599876404,2025-01-22 16:34:49+00:00
12376,self-care practices,POSITIVE,2025-01-22T16:34:49Z,0.8906293511390686,2025-01-22 16:34:49+00:00
12377,therapy and mental health support,POSITIVE,2025-01-22T16:34:49Z,0.7552528381347656,2025-01-22 16:34:49+00:00
12378,motivation and mental strength,POSITIVE,2025-01-22T16:34:49Z,0.94748055934906,2025-01-22 16:34:49+00:00
12379,mindfulness and mental wellness,POSITIVE,2025-01-22T16:34:49Z,0.9454213976860046,2025-01-22 16:34:49+00:00
12380,trauma awareness and healing,POSITIVE,2025-01-22T16:34:49Z,0.8065472841262817,2025-01-22 16:34:49+00:00
12381,sleep and mental wellness,POSITIVE,2025-01-22T16:34:49Z,0.7428716421127319,2025-01-22 16:34:49+00:00
12382,anxiety and stress management,POSITIVE,2025-01-22T16:34:49Z,0.4141223430633545,2025-01-22 16:34:49+00:00
12383,work-life balance and burnout,POSITIVE,2025-01-22T16:34:49Z,0.4436616599559784,2025-01-22 16:34:49+00:00
12384,self-improvement and personal growth,NEGATIVE,2025-01-22T16:34:54Z,0.6640467643737793,2025-01-22 16:34:54+00:00
12385,mental health experiences,NEGATIVE,2025-01-22T16:34:54Z,0.4063901901245117,2025-01-22 16:34:54+00:00
12386,motivation and mental strength,NEGATIVE,2025-01-22T16:34:54Z,0.580310046672821,2025-01-22 16:34:54+00:00
12387,self-care practices,NEGATIVE,2025-01-22T16:34:54Z,0.42674320936203,2025-01-22 16:34:54+00:00
12388,self-improvement and personal growth,POSITIVE,2025-01-22T16:36:30Z,0.921743392944336,2025-01-22 16:36:30+00:00
12389,work-life balance and burnout,POSITIVE,2025-01-22T16:36:30Z,0.7255033254623413,2025-01-22 16:36:30+00:00
12390,motivation and mental strength,POSITIVE,2025-01-22T16:36:30Z,0.9904811978340148,2025-01-22 16:36:30+00:00
12391,anxiety and stress management,POSITIVE,2025-01-22T16:36:30Z,0.6970369815826416,2025-01-22 16:36:30+00:00
12392,social anxiety and relationships,POSITIVE,2025-01-22T16:36:30Z,0.7372453212738037,2025-01-22 16:36:30+00:00
12393,social anxiety and relationships,POSITIVE,2025-01-22T16:37:31Z,0.5340646505355835,2025-01-22 16:37:31+00:00
12394,self-improvement and personal growth,POSITIVE,2025-01-22T16:37:31Z,0.924485981464386,2025-01-22 16:37:31+00:00
12395,self-care practices,POSITIVE,2025-01-22T16:37:31Z,0.693371593952179,2025-01-22 16:37:31+00:00
12396,mental health education,POSITIVE,2025-01-22T16:37:31Z,0.6497879028320312,2025-01-22 16:37:31+00:00
12397,emotional health discussion,POSITIVE,2025-01-22T16:37:31Z,0.5823395252227783,2025-01-22 16:37:31+00:00
12398,addiction awareness and recovery,POSITIVE,2025-01-22T16:37:31Z,0.6024971008300781,2025-01-22 16:37:31+00:00
12399,motivation and mental strength,POSITIVE,2025-01-22T16:37:31Z,0.9269957542419434,2025-01-22 16:37:31+00:00
12400,work-life balance and burnout,POSITIVE,2025-01-22T16:37:31Z,0.472952127456665,2025-01-22 16:37:31+00:00
12401,mental health experiences,POSITIVE,2025-01-22T16:37:31Z,0.9078875184059144,2025-01-22 16:37:31+00:00
12402,therapy and mental health support,POSITIVE,2025-01-22T16:37:31Z,0.546449601650238,2025-01-22 16:37:31+00:00
12403,sleep and mental wellness,POSITIVE,2025-01-22T16:37:31Z,0.3004293441772461,2025-01-22 16:37:31+00:00
12404,mindfulness and mental wellness,POSITIVE,2025-01-22T16:37:31Z,0.7645582556724548,2025-01-22 16:37:31+00:00
12405,trauma awareness and healing,POSITIVE,2025-01-22T16:37:31Z,0.5219215750694275,2025-01-22 16:37:31+00:00
12406,trauma awareness and healing,NEGATIVE,2025-01-22T16:39:15Z,0.7288045883178711,2025-01-22 16:39:15+00:00
12407,emotional health discussion,NEGATIVE,2025-01-22T16:39:15Z,0.6515873670578003,2025-01-22 16:39:15+00:00
12408,self-care practices,NEGATIVE,2025-01-22T16:39:15Z,0.7584342956542969,2025-01-22 16:39:15+00:00
12409,social anxiety and relationships,NEGATIVE,2025-01-22T16:39:15Z,0.3773329854011535,2025-01-22 16:39:15+00:00
12410,self-improvement and personal growth,NEGATIVE,2025-01-22T16:39:15Z,0.9250950217247008,2025-01-22 16:39:15+00:00
12411,mental health education,NEGATIVE,2025-01-22T16:39:15Z,0.7267730832099915,2025-01-22 16:39:15+00:00
12412,depression and emotional support,NEGATIVE,2025-01-22T16:39:15Z,0.5955060720443726,2025-01-22 16:39:15+00:00
12413,mindfulness and mental wellness,NEGATIVE,2025-01-22T16:39:15Z,0.8447339534759521,2025-01-22 16:39:15+00:00
12414,work-life balance and burnout,NEGATIVE,2025-01-22T16:39:15Z,0.5803597569465637,2025-01-22 16:39:15+00:00
12415,motivation and mental strength,NEGATIVE,2025-01-22T16:39:15Z,0.8643263578414917,2025-01-22 16:39:15+00:00
12416,anxiety and stress management,NEGATIVE,2025-01-22T16:39:15Z,0.4497973322868347,2025-01-22 16:39:15+00:00
12417,addiction awareness and recovery,NEGATIVE,2025-01-22T16:39:15Z,0.8150022625923157,2025-01-22 16:39:15+00:00
12418,sleep and mental wellness,NEGATIVE,2025-01-22T16:39:15Z,0.6218420267105103,2025-01-22 16:39:15+00:00
12419,mental health experiences,NEGATIVE,2025-01-22T16:39:15Z,0.8515148162841797,2025-01-22 16:39:15+00:00
12420,therapy and mental health support,NEGATIVE,2025-01-22T16:39:15Z,0.6580309271812439,2025-01-22 16:39:15+00:00
12421,self-improvement and personal growth,POSITIVE,2025-01-22T16:40:12Z,0.5723633766174316,2025-01-22 16:40:12+00:00
12422,motivation and mental strength,POSITIVE,2025-01-22T16:40:12Z,0.8045476675033569,2025-01-22 16:40:12+00:00
12423,motivation and mental strength,NEGATIVE,2025-01-22T16:40:48Z,0.4305822551250458,2025-01-22 16:40:48+00:00
12424,self-improvement and personal growth,NEGATIVE,2025-01-22T16:40:48Z,0.6533892154693604,2025-01-22 16:40:48+00:00
12425,self-improvement and personal growth,NEGATIVE,2025-01-22T16:41:08Z,0.372116208076477,2025-01-22 16:41:08+00:00
12426,self-improvement and personal growth,NEGATIVE,2025-01-22T16:41:55Z,0.9118131399154664,2025-01-22 16:41:55+00:00
12427,self-care practices,NEGATIVE,2025-01-22T16:41:55Z,0.4656913876533508,2025-01-22 16:41:55+00:00
12428,trauma awareness and healing,NEGATIVE,2025-01-22T16:41:55Z,0.3326091170310974,2025-01-22 16:41:55+00:00
12429,emotional health discussion,NEGATIVE,2025-01-22T16:41:55Z,0.3252528607845306,2025-01-22 16:41:55+00:00
12430,mental health education,NEGATIVE,2025-01-22T16:41:55Z,0.4927233457565307,2025-01-22 16:41:55+00:00
12431,motivation and mental strength,NEGATIVE,2025-01-22T16:41:55Z,0.7255790829658508,2025-01-22 16:41:55+00:00
12432,mental health experiences,NEGATIVE,2025-01-22T16:41:55Z,0.6164572834968567,2025-01-22 16:41:55+00:00
12433,mindfulness and mental wellness,NEGATIVE,2025-01-22T16:41:55Z,0.5223387479782104,2025-01-22 16:41:55+00:00
12434,addiction awareness and recovery,NEGATIVE,2025-01-22T16:41:55Z,0.420021653175354,2025-01-22 16:41:55+00:00
12435,addiction awareness and recovery,POSITIVE,2025-01-22T16:42:01Z,0.7222868800163269,2025-01-22 16:42:01+00:00
12436,emotional health discussion,POSITIVE,2025-01-22T16:42:01Z,0.6005745530128479,2025-01-22 16:42:01+00:00
12437,self-care practices,POSITIVE,2025-01-22T16:42:01Z,0.679533839225769,2025-01-22 16:42:01+00:00
12438,therapy and mental health support,POSITIVE,2025-01-22T16:42:01Z,0.6750307679176331,2025-01-22 16:42:01+00:00
12439,self-improvement and personal growth,POSITIVE,2025-01-22T16:42:01Z,0.9936155080795288,2025-01-22 16:42:01+00:00
12440,trauma awareness and healing,POSITIVE,2025-01-22T16:42:01Z,0.4528429508209228,2025-01-22 16:42:01+00:00
12441,mindfulness and mental wellness,POSITIVE,2025-01-22T16:42:01Z,0.6779189705848694,2025-01-22 16:42:01+00:00
12442,motivation and mental strength,POSITIVE,2025-01-22T16:42:01Z,0.9715275168418884,2025-01-22 16:42:01+00:00
12443,mental health education,POSITIVE,2025-01-22T16:42:01Z,0.5968353748321533,2025-01-22 16:42:01+00:00
12444,mental health experiences,POSITIVE,2025-01-22T16:42:01Z,0.7870376706123352,2025-01-22 16:42:01+00:00
12445,mental health experiences,POSITIVE,2025-01-22T16:45:55Z,0.4508537650108337,2025-01-22 16:45:55+00:00
12446,self-improvement and personal growth,POSITIVE,2025-01-22T16:45:55Z,0.8096231818199158,2025-01-22 16:45:55+00:00
12447,self-care practices,POSITIVE,2025-01-22T16:45:55Z,0.536592423915863,2025-01-22 16:45:55+00:00
12448,social anxiety and relationships,POSITIVE,2025-01-22T16:45:55Z,0.6363248825073242,2025-01-22 16:45:55+00:00
12449,mindfulness and mental wellness,POSITIVE,2025-01-22T16:45:55Z,0.4267191588878631,2025-01-22 16:45:55+00:00
12450,motivation and mental strength,POSITIVE,2025-01-22T16:45:55Z,0.471061646938324,2025-01-22 16:45:55+00:00
12451,motivation and mental strength,NEGATIVE,2025-01-22T16:46:48Z,0.8839523196220398,2025-01-22 16:46:48+00:00
12452,mental health experiences,NEGATIVE,2025-01-22T16:46:48Z,0.4343836009502411,2025-01-22 16:46:48+00:00
12453,addiction awareness and recovery,NEGATIVE,2025-01-22T16:46:48Z,0.7351534962654114,2025-01-22 16:46:48+00:00
12454,self-improvement and personal growth,NEGATIVE,2025-01-22T16:46:48Z,0.5314039587974548,2025-01-22 16:46:48+00:00
12455,trauma awareness and healing,NEGATIVE,2025-01-22T16:46:48Z,0.3924914300441742,2025-01-22 16:46:48+00:00
12456,self-improvement and personal growth,NEGATIVE,2025-01-22T16:48:00Z,0.3810481429100036,2025-01-22 16:48:00+00:00
12457,self-improvement and personal growth,NEGATIVE,2025-01-22T17:08:19Z,0.8739917874336243,2025-01-22 17:08:19+00:00
12458,addiction awareness and recovery,NEGATIVE,2025-01-22T17:08:19Z,0.5945862531661987,2025-01-22 17:08:19+00:00
12459,motivation and mental strength,NEGATIVE,2025-01-22T17:08:19Z,0.8388476371765137,2025-01-22 17:08:19+00:00
12460,self-care practices,NEGATIVE,2025-01-22T17:08:19Z,0.7241852879524231,2025-01-22 17:08:19+00:00
12461,emotional health discussion,NEGATIVE,2025-01-22T17:08:19Z,0.5403025150299072,2025-01-22 17:08:19+00:00
12462,mental health experiences,NEGATIVE,2025-01-22T17:08:19Z,0.7308425903320312,2025-01-22 17:08:19+00:00
12463,therapy and mental health support,NEGATIVE,2025-01-22T17:08:19Z,0.4435012936592102,2025-01-22 17:08:19+00:00
12464,trauma awareness and healing,NEGATIVE,2025-01-22T17:08:19Z,0.4916664361953735,2025-01-22 17:08:19+00:00
12465,mindfulness and mental wellness,NEGATIVE,2025-01-22T17:08:19Z,0.7879296541213989,2025-01-22 17:08:19+00:00
12466,mental health education,NEGATIVE,2025-01-22T17:08:19Z,0.6104772090911865,2025-01-22 17:08:19+00:00
12467,work-life balance and burnout,NEGATIVE,2025-01-22T17:08:19Z,0.5942380428314209,2025-01-22 17:08:19+00:00
12468,social anxiety and relationships,NEGATIVE,2025-01-22T17:08:19Z,0.3860018849372864,2025-01-22 17:08:19+00:00
12469,sleep and mental wellness,NEGATIVE,2025-01-22T17:08:19Z,0.4806404113769531,2025-01-22 17:08:19+00:00
12470,sleep and mental wellness,POSITIVE,2025-01-22T17:12:00Z,0.3970401883125305,2025-01-22 17:12:00+00:00
12471,mental health experiences,POSITIVE,2025-01-22T17:12:00Z,0.9159252643585204,2025-01-22 17:12:00+00:00
12472,motivation and mental strength,POSITIVE,2025-01-22T17:12:00Z,0.9394317865371704,2025-01-22 17:12:00+00:00
12473,self-improvement and personal growth,POSITIVE,2025-01-22T17:12:00Z,0.9482829570770264,2025-01-22 17:12:00+00:00
12474,addiction awareness and recovery,POSITIVE,2025-01-22T17:12:00Z,0.6889601945877075,2025-01-22 17:12:00+00:00
12475,emotional health discussion,POSITIVE,2025-01-22T17:12:00Z,0.6877033710479736,2025-01-22 17:12:00+00:00
12476,self-care practices,POSITIVE,2025-01-22T17:12:00Z,0.8349297642707825,2025-01-22 17:12:00+00:00
12477,social anxiety and relationships,POSITIVE,2025-01-22T17:12:00Z,0.4162002801895141,2025-01-22 17:12:00+00:00
12478,mindfulness and mental wellness,POSITIVE,2025-01-22T17:12:00Z,0.9156076312065125,2025-01-22 17:12:00+00:00
12479,trauma awareness and healing,POSITIVE,2025-01-22T17:12:00Z,0.5826704502105713,2025-01-22 17:12:00+00:00
12480,depression and emotional support,POSITIVE,2025-01-22T17:12:00Z,0.3542409837245941,2025-01-22 17:12:00+00:00
12481,therapy and mental health support,POSITIVE,2025-01-22T17:12:00Z,0.7405994534492493,2025-01-22 17:12:00+00:00
12482,work-life balance and burnout,POSITIVE,2025-01-22T17:12:00Z,0.5732256174087524,2025-01-22 17:12:00+00:00
12483,anxiety and stress management,POSITIVE,2025-01-22T17:12:00Z,0.3415029942989349,2025-01-22 17:12:00+00:00
12484,mental health education,POSITIVE,2025-01-22T17:12:00Z,0.7939557433128357,2025-01-22 17:12:00+00:00
12485,mental health education,POSITIVE,2025-01-22T17:15:55Z,0.5793132185935974,2025-01-22 17:15:55+00:00
12486,emotional health discussion,POSITIVE,2025-01-22T17:15:55Z,0.5184400677680969,2025-01-22 17:15:55+00:00
12487,motivation and mental strength,POSITIVE,2025-01-22T17:15:55Z,0.8226714730262756,2025-01-22 17:15:55+00:00
12488,sleep and mental wellness,POSITIVE,2025-01-22T17:15:55Z,0.3173693716526031,2025-01-22 17:15:55+00:00
12489,mental health experiences,POSITIVE,2025-01-22T17:15:55Z,0.8116703033447266,2025-01-22 17:15:55+00:00
12490,addiction awareness and recovery,POSITIVE,2025-01-22T17:15:55Z,0.7292556762695312,2025-01-22 17:15:55+00:00
12491,self-improvement and personal growth,POSITIVE,2025-01-22T17:15:55Z,0.8790438771247864,2025-01-22 17:15:55+00:00
12492,anxiety and stress management,POSITIVE,2025-01-22T17:15:55Z,0.3023672997951507,2025-01-22 17:15:55+00:00
12493,trauma awareness and healing,POSITIVE,2025-01-22T17:15:55Z,0.5049788951873779,2025-01-22 17:15:55+00:00
12494,mindfulness and mental wellness,POSITIVE,2025-01-22T17:15:55Z,0.7310438752174377,2025-01-22 17:15:55+00:00
12495,self-care practices,POSITIVE,2025-01-22T17:15:55Z,0.7371476888656616,2025-01-22 17:15:55+00:00
12496,social anxiety and relationships,POSITIVE,2025-01-22T17:15:55Z,0.3167300820350647,2025-01-22 17:15:55+00:00
12497,work-life balance and burnout,POSITIVE,2025-01-22T17:15:55Z,0.528668224811554,2025-01-22 17:15:55+00:00
12498,therapy and mental health support,POSITIVE,2025-01-22T17:15:55Z,0.5695674419403076,2025-01-22 17:15:55+00:00
12499,therapy and mental health support,NEGATIVE,2025-01-22T17:19:10Z,0.3507422208786011,2025-01-22 17:19:10+00:00
12500,addiction awareness and recovery,NEGATIVE,2025-01-22T17:19:10Z,0.5062516331672668,2025-01-22 17:19:10+00:00
12501,motivation and mental strength,NEGATIVE,2025-01-22T17:19:10Z,0.8371571898460388,2025-01-22 17:19:10+00:00
12502,mental health education,NEGATIVE,2025-01-22T17:19:10Z,0.4122725129127502,2025-01-22 17:19:10+00:00
12503,emotional health discussion,NEGATIVE,2025-01-22T17:19:10Z,0.3282282650470733,2025-01-22 17:19:10+00:00
12504,mental health experiences,NEGATIVE,2025-01-22T17:19:10Z,0.655126690864563,2025-01-22 17:19:10+00:00
12505,sleep and mental wellness,NEGATIVE,2025-01-22T17:19:10Z,0.4541588127613067,2025-01-22 17:19:10+00:00
12506,work-life balance and burnout,NEGATIVE,2025-01-22T17:19:10Z,0.34592205286026,2025-01-22 17:19:10+00:00
12507,mindfulness and mental wellness,NEGATIVE,2025-01-22T17:19:10Z,0.6882864236831665,2025-01-22 17:19:10+00:00
12508,trauma awareness and healing,NEGATIVE,2025-01-22T17:19:10Z,0.3024530708789825,2025-01-22 17:19:10+00:00
12509,self-improvement and personal growth,NEGATIVE,2025-01-22T17:19:10Z,0.8426176309585571,2025-01-22 17:19:10+00:00
12510,social anxiety and relationships,NEGATIVE,2025-01-22T17:19:10Z,0.4174617230892181,2025-01-22 17:19:10+00:00
12511,depression and emotional support,NEGATIVE,2025-01-22T17:19:10Z,0.3114772439002991,2025-01-22 17:19:10+00:00
12512,self-care practices,NEGATIVE,2025-01-22T17:19:10Z,0.6420681476593018,2025-01-22 17:19:10+00:00
12513,self-care practices,NEGATIVE,2025-01-22T17:19:14Z,0.8496444821357727,2025-01-22 17:19:14+00:00
12514,mental health experiences,NEGATIVE,2025-01-22T17:19:14Z,0.9205178618431092,2025-01-22 17:19:14+00:00
12515,motivation and mental strength,NEGATIVE,2025-01-22T17:19:14Z,0.9296860098838806,2025-01-22 17:19:14+00:00
12516,therapy and mental health support,NEGATIVE,2025-01-22T17:19:14Z,0.7751832604408264,2025-01-22 17:19:14+00:00
12517,addiction awareness and recovery,NEGATIVE,2025-01-22T17:19:14Z,0.7103964686393738,2025-01-22 17:19:14+00:00
12518,emotional health discussion,NEGATIVE,2025-01-22T17:19:14Z,0.7276135087013245,2025-01-22 17:19:14+00:00
12519,mental health education,NEGATIVE,2025-01-22T17:19:14Z,0.8416109085083008,2025-01-22 17:19:14+00:00
12520,depression and emotional support,NEGATIVE,2025-01-22T17:19:14Z,0.4316206872463226,2025-01-22 17:19:14+00:00
12521,mindfulness and mental wellness,NEGATIVE,2025-01-22T17:19:14Z,0.947190761566162,2025-01-22 17:19:14+00:00
12522,work-life balance and burnout,NEGATIVE,2025-01-22T17:19:14Z,0.5327914357185364,2025-01-22 17:19:14+00:00
12523,sleep and mental wellness,NEGATIVE,2025-01-22T17:19:14Z,0.4883202314376831,2025-01-22 17:19:14+00:00
12524,anxiety and stress management,NEGATIVE,2025-01-22T17:19:14Z,0.4143499433994293,2025-01-22 17:19:14+00:00
12525,social anxiety and relationships,NEGATIVE,2025-01-22T17:19:14Z,0.4968023598194122,2025-01-22 17:19:14+00:00
12526,trauma awareness and healing,NEGATIVE,2025-01-22T17:19:14Z,0.6636040210723877,2025-01-22 17:19:14+00:00
12527,self-improvement and personal growth,NEGATIVE,2025-01-22T17:19:14Z,0.9221646189689636,2025-01-22 17:19:14+00:00
12528,self-improvement and personal growth,POSITIVE,2025-01-22T17:27:45Z,0.7859355211257935,2025-01-22 17:27:45+00:00
12529,self-care practices,POSITIVE,2025-01-22T17:27:45Z,0.5073787569999695,2025-01-22 17:27:45+00:00
12530,mental health experiences,POSITIVE,2025-01-22T17:27:45Z,0.6272159218788147,2025-01-22 17:27:45+00:00
12531,addiction awareness and recovery,POSITIVE,2025-01-22T17:27:45Z,0.3684261739253998,2025-01-22 17:27:45+00:00
12532,mindfulness and mental wellness,POSITIVE,2025-01-22T17:27:45Z,0.543721616268158,2025-01-22 17:27:45+00:00
12533,motivation and mental strength,POSITIVE,2025-01-22T17:27:45Z,0.769755482673645,2025-01-22 17:27:45+00:00
12534,motivation and mental strength,NEGATIVE,2025-01-22T17:31:22Z,0.8719823956489563,2025-01-22 17:31:22+00:00
12535,mental health experiences,NEGATIVE,2025-01-22T17:31:22Z,0.7883345484733582,2025-01-22 17:31:22+00:00
12536,self-improvement and personal growth,NEGATIVE,2025-01-22T17:31:22Z,0.868627667427063,2025-01-22 17:31:22+00:00
12537,emotional health discussion,NEGATIVE,2025-01-22T17:31:22Z,0.6482808589935303,2025-01-22 17:31:22+00:00
12538,self-care practices,NEGATIVE,2025-01-22T17:31:22Z,0.7610440254211426,2025-01-22 17:31:22+00:00
12539,therapy and mental health support,NEGATIVE,2025-01-22T17:31:22Z,0.600922703742981,2025-01-22 17:31:22+00:00
12540,mindfulness and mental wellness,NEGATIVE,2025-01-22T17:31:22Z,0.8254660964012146,2025-01-22 17:31:22+00:00
12541,trauma awareness and healing,NEGATIVE,2025-01-22T17:31:22Z,0.6730334162712097,2025-01-22 17:31:22+00:00
12542,work-life balance and burnout,NEGATIVE,2025-01-22T17:31:22Z,0.5803496837615967,2025-01-22 17:31:22+00:00
12543,mental health education,NEGATIVE,2025-01-22T17:31:22Z,0.6876816153526306,2025-01-22 17:31:22+00:00
12544,depression and emotional support,NEGATIVE,2025-01-22T17:31:22Z,0.3575114905834198,2025-01-22 17:31:22+00:00
12545,addiction awareness and recovery,NEGATIVE,2025-01-22T17:31:22Z,0.8708931803703308,2025-01-22 17:31:22+00:00
12546,sleep and mental wellness,NEGATIVE,2025-01-22T17:31:22Z,0.4400596618652344,2025-01-22 17:31:22+00:00
12547,social anxiety and relationships,NEGATIVE,2025-01-22T17:31:22Z,0.4336036145687103,2025-01-22 17:31:22+00:00
12548,anxiety and stress management,NEGATIVE,2025-01-22T17:31:22Z,0.3329325318336487,2025-01-22 17:31:22+00:00
12549,anxiety and stress management,POSITIVE,2025-01-22T17:36:26Z,0.4392932653427124,2025-01-22 17:36:26+00:00
12550,self-care practices,POSITIVE,2025-01-22T17:36:26Z,0.8137449622154236,2025-01-22 17:36:26+00:00
12551,mental health experiences,POSITIVE,2025-01-22T17:36:26Z,0.8425228595733643,2025-01-22 17:36:26+00:00
12552,motivation and mental strength,POSITIVE,2025-01-22T17:36:26Z,0.9077358841896056,2025-01-22 17:36:26+00:00
12553,emotional health discussion,POSITIVE,2025-01-22T17:36:26Z,0.5902596116065979,2025-01-22 17:36:26+00:00
12554,self-improvement and personal growth,POSITIVE,2025-01-22T17:36:26Z,0.8956324458122253,2025-01-22 17:36:26+00:00
12555,social anxiety and relationships,POSITIVE,2025-01-22T17:36:26Z,0.4907881915569305,2025-01-22 17:36:26+00:00
12556,work-life balance and burnout,POSITIVE,2025-01-22T17:36:26Z,0.537924587726593,2025-01-22 17:36:26+00:00
12557,trauma awareness and healing,POSITIVE,2025-01-22T17:36:26Z,0.5968955755233765,2025-01-22 17:36:26+00:00
12558,therapy and mental health support,POSITIVE,2025-01-22T17:36:26Z,0.6751559376716614,2025-01-22 17:36:26+00:00
12559,mindfulness and mental wellness,POSITIVE,2025-01-22T17:36:26Z,0.8413545489311218,2025-01-22 17:36:26+00:00
12560,sleep and mental wellness,POSITIVE,2025-01-22T17:36:26Z,0.4091589152812958,2025-01-22 17:36:26+00:00
12561,mental health education,POSITIVE,2025-01-22T17:36:26Z,0.7093752026557922,2025-01-22 17:36:26+00:00
12562,addiction awareness and recovery,POSITIVE,2025-01-22T17:36:26Z,0.7119592428207397,2025-01-22 17:36:26+00:00
12563,depression and emotional support,POSITIVE,2025-01-22T17:36:26Z,0.4090011417865753,2025-01-22 17:36:26+00:00
12564,emotional health discussion,NEGATIVE,2025-01-22T17:36:39Z,0.6368563175201416,2025-01-22 17:36:39+00:00
12565,self-care practices,NEGATIVE,2025-01-22T17:36:39Z,0.4163979887962341,2025-01-22 17:36:39+00:00
12566,anxiety and stress management,NEGATIVE,2025-01-22T17:36:39Z,0.3411119282245636,2025-01-22 17:36:39+00:00
12567,motivation and mental strength,NEGATIVE,2025-01-22T17:36:39Z,0.8852412700653076,2025-01-22 17:36:39+00:00
12568,mental health experiences,NEGATIVE,2025-01-22T17:36:39Z,0.8379969596862793,2025-01-22 17:36:39+00:00
12569,addiction awareness and recovery,NEGATIVE,2025-01-22T17:36:39Z,0.3225831687450409,2025-01-22 17:36:39+00:00
12570,work-life balance and burnout,NEGATIVE,2025-01-22T17:36:39Z,0.6719497442245483,2025-01-22 17:36:39+00:00
12571,self-improvement and personal growth,NEGATIVE,2025-01-22T17:36:39Z,0.6980833411216736,2025-01-22 17:36:39+00:00
12572,social anxiety and relationships,NEGATIVE,2025-01-22T17:36:39Z,0.5101689100265503,2025-01-22 17:36:39+00:00
12573,social anxiety and relationships,POSITIVE,2025-01-22T17:36:42Z,0.4784373641014099,2025-01-22 17:36:42+00:00
12574,motivation and mental strength,POSITIVE,2025-01-22T17:36:42Z,0.9419118762016296,2025-01-22 17:36:42+00:00
12575,emotional health discussion,POSITIVE,2025-01-22T17:36:42Z,0.822952389717102,2025-01-22 17:36:42+00:00
12576,depression and emotional support,POSITIVE,2025-01-22T17:36:42Z,0.4841256737709045,2025-01-22 17:36:42+00:00
12577,anxiety and stress management,POSITIVE,2025-01-22T17:36:42Z,0.3983428180217743,2025-01-22 17:36:42+00:00
12578,self-care practices,POSITIVE,2025-01-22T17:36:42Z,0.8573678731918335,2025-01-22 17:36:42+00:00
12579,self-improvement and personal growth,POSITIVE,2025-01-22T17:36:42Z,0.9541361331939696,2025-01-22 17:36:42+00:00
12580,work-life balance and burnout,POSITIVE,2025-01-22T17:36:42Z,0.5536314845085144,2025-01-22 17:36:42+00:00
12581,addiction awareness and recovery,POSITIVE,2025-01-22T17:36:42Z,0.8305016160011292,2025-01-22 17:36:42+00:00
12582,trauma awareness and healing,POSITIVE,2025-01-22T17:36:42Z,0.7014884352684021,2025-01-22 17:36:42+00:00
12583,mental health experiences,POSITIVE,2025-01-22T17:36:42Z,0.9373329877853394,2025-01-22 17:36:42+00:00
12584,mental health education,POSITIVE,2025-01-22T17:36:42Z,0.787299633026123,2025-01-22 17:36:42+00:00
12585,therapy and mental health support,POSITIVE,2025-01-22T17:36:42Z,0.767273485660553,2025-01-22 17:36:42+00:00
12586,sleep and mental wellness,POSITIVE,2025-01-22T17:36:42Z,0.4378687739372253,2025-01-22 17:36:42+00:00
12587,mindfulness and mental wellness,POSITIVE,2025-01-22T17:36:42Z,0.9179232120513916,2025-01-22 17:36:42+00:00
12588,mindfulness and mental wellness,POSITIVE,2025-01-22T17:36:43Z,0.5582744479179382,2025-01-22 17:36:43+00:00
12589,anxiety and stress management,POSITIVE,2025-01-22T17:36:43Z,0.4716217815876007,2025-01-22 17:36:43+00:00
12590,motivation and mental strength,POSITIVE,2025-01-22T17:36:43Z,0.9448265433311462,2025-01-22 17:36:43+00:00
12591,social anxiety and relationships,POSITIVE,2025-01-22T17:36:43Z,0.4090680480003357,2025-01-22 17:36:43+00:00
