video_id,title,category,mental_health_aspects,avg_score,sentiments
489,O Beliya,Entertainment,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences', 'mindfulness and mental wellness', 'self-care practices', 'addiction awareness and recovery', 'mental health education', 'therapy and mental health support', 'emotional health discussion', 'trauma awareness and healing', 'social anxiety and relationships', 'sleep and mental wellness', 'work-life balance and burnout', 'depression and emotional support', 'anxiety and stress management']",0.6270458837350209,['POSITIVE']
912,Halkat Jawani,Entertainment,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences', 'mindfulness and mental wellness', 'self-care practices', 'mental health education', 'therapy and mental health support', 'addiction awareness and recovery', 'work-life balance and burnout', 'emotional health discussion', 'trauma awareness and healing', 'anxiety and stress management', 'social anxiety and relationships', 'depression and emotional support', 'sleep and mental wellness']",0.6269239564736683,['POSITIVE']
833,Mongraal sleeps in fncs  #fortnite #fortclips #fortnitefunny #fortnitevideos,Entertainment,"['sleep and mental wellness', 'motivation and mental strength']",0.6265736073255539,['NEGATIVE']
683,Relaxing Pure 24 krt Gold Lava art from Venice #art #relaxing,Entertainment,"['mindfulness and mental wellness', 'self-care practices', 'sleep and mental wellness', 'self-improvement and personal growth']",0.6257024630904198,['POSITIVE']
215,Khwaab,Entertainment,"['motivation and mental strength', 'self-improvement and personal growth', 'mental health experiences', 'mindfulness and mental wellness', 'self-care practices', 'mental health education', 'therapy and mental health support', 'emotional health discussion', 'addiction awareness and recovery', 'work-life balance and burnout', 'trauma awareness and healing', 'sleep and mental wellness', 'social anxiety and relationships', 'depression and emotional support', 'anxiety and stress management']",0.6247202714284261,['POSITIVE']
154,Martin Garrix & Troye Sivan - There For You (Official Video),Music,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences', 'self-care practices', 'addiction awareness and recovery', 'mindfulness and mental wellness', 'mental health education', 'depression and emotional support', 'trauma awareness and healing', 'anxiety and stress management', 'emotional health discussion']",0.624663239175623,['POSITIVE']
413,Krishna Song,Music,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences', 'mindfulness and mental wellness', 'self-care practices', 'therapy and mental health support', 'mental health education', 'addiction awareness and recovery', 'emotional health discussion', 'trauma awareness and healing']",0.6241857647895813,['POSITIVE']
612,"Khuda Jaane (From ""Bachna Ae Haseeno"")",Music,"['motivation and mental strength', 'self-improvement and personal growth', 'mental health experiences', 'self-care practices', 'mindfulness and mental wellness', 'social anxiety and relationships']",0.6240165928999584,['NEGATIVE']
606,Piya Basanti,Entertainment,"['self-improvement and personal growth', 'mental health experiences', 'motivation and mental strength', 'self-care practices', 'mindfulness and mental wellness', 'mental health education', 'addiction awareness and recovery', 'therapy and mental health support', 'emotional health discussion', 'trauma awareness and healing', 'work-life balance and burnout', 'depression and emotional support', 'social anxiety and relationships']",0.6239783993134131,['POSITIVE']
11,Tere Bina Na Guzara E,Entertainment,"['self-improvement and personal growth', 'motivation and mental strength', 'mindfulness and mental wellness', 'mental health experiences', 'self-care practices', 'mental health education', 'addiction awareness and recovery', 'work-life balance and burnout', 'emotional health discussion', 'trauma awareness and healing', 'sleep and mental wellness', 'therapy and mental health support', 'social anxiety and relationships']",0.6228623848695022,['NEGATIVE']
676,Far Out - Beyond The Horizon EP [Full EP] | Ophelia Records,Music,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences', 'addiction awareness and recovery']",0.622792087495327,['NEGATIVE']
618,Shree Ram Stuti,Entertainment,"['self-improvement and personal growth', 'motivation and mental strength', 'mindfulness and mental wellness', 'self-care practices', 'mental health experiences', 'addiction awareness and recovery', 'therapy and mental health support', 'mental health education', 'trauma awareness and healing']",0.6222999989986421,['NEGATIVE']
517,Korean Strawberry Syrup,Entertainment,"['self-improvement and personal growth', 'self-care practices', 'motivation and mental strength', 'mindfulness and mental wellness', 'mental health experiences']",0.6222451508045197,['POSITIVE']
75,iShowSpeed vs FASTEST Female Alive!🤯🔥,Entertainment,"['motivation and mental strength', 'self-improvement and personal growth']",0.621208518743515,['NEGATIVE']
339,Carly Rae Jepsen - Run Away With Me,Music,"['self-improvement and personal growth', 'mental health experiences', 'motivation and mental strength', 'depression and emotional support', 'addiction awareness and recovery', 'self-care practices', 'mindfulness and mental wellness', 'emotional health discussion', 'trauma awareness and healing', 'mental health education', 'anxiety and stress management', 'social anxiety and relationships', 'work-life balance and burnout']",0.6200632200791285,['NEGATIVE']
68,7/11 Bring Your Own Cup Day,Entertainment,"['self-improvement and personal growth', 'motivation and mental strength', 'self-care practices', 'addiction awareness and recovery', 'mindfulness and mental wellness', 'mental health experiences', 'trauma awareness and healing', 'mental health education', 'emotional health discussion', 'work-life balance and burnout']",0.6190941274166107,['POSITIVE']
227,Martin Garrix feat. Bonn - No Sleep (Official Video),Music,"['sleep and mental wellness', 'motivation and mental strength', 'self-improvement and personal growth', 'mental health experiences', 'work-life balance and burnout', 'self-care practices', 'mindfulness and mental wellness', 'anxiety and stress management', 'addiction awareness and recovery', 'mental health education', 'emotional health discussion']",0.6186428584835746,['NEGATIVE']
337,Martin Garrix feat. Bonn - No Sleep (Official Video),Music,"['sleep and mental wellness', 'motivation and mental strength', 'self-improvement and personal growth', 'mental health experiences', 'work-life balance and burnout', 'self-care practices', 'mindfulness and mental wellness', 'anxiety and stress management', 'addiction awareness and recovery', 'mental health education', 'emotional health discussion']",0.6186428584835746,['NEGATIVE']
351,Kygo - Stay (ft. Maty Noyes),Music,"['motivation and mental strength', 'sleep and mental wellness', 'self-care practices', 'mindfulness and mental wellness', 'self-improvement and personal growth', 'mental health experiences', 'addiction awareness and recovery', 'trauma awareness and healing', 'mental health education', 'emotional health discussion', 'anxiety and stress management', 'therapy and mental health support', 'work-life balance and burnout', 'depression and emotional support', 'social anxiety and relationships']",0.6181245704491932,['POSITIVE']
908,Eminem Tries his Luck with Jessica Biel,Entertainment,"['self-improvement and personal growth', 'motivation and mental strength', 'social anxiety and relationships', 'work-life balance and burnout', 'mental health experiences', 'self-care practices']",0.6165404170751572,['NEGATIVE']
286,That minimum is not minimum at all 🤌❤️ #mismatchedseason3 #rohitsaraf #prajaktakoli,Entertainment,"['self-improvement and personal growth', 'mindfulness and mental wellness', 'motivation and mental strength', 'mental health experiences', 'addiction awareness and recovery', 'self-care practices', 'work-life balance and burnout', 'mental health education', 'emotional health discussion', 'social anxiety and relationships', 'trauma awareness and healing', 'therapy and mental health support', 'anxiety and stress management']",0.6158163409966689,['NEGATIVE']
80,They need to retire 💀🙏 #fortnite #fortniteclips #fortnitefunny,Entertainment,['work-life balance and burnout'],0.6139678955078125,['NEGATIVE']
698,Ben Starr Waited 5 Years For Gordon Ramsay To Taste This Cake,Entertainment,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences', 'addiction awareness and recovery', 'trauma awareness and healing', 'work-life balance and burnout', 'self-care practices', 'mindfulness and mental wellness']",0.6137051731348037,['POSITIVE']
35,Ek Ladki Ko Dekha Toh Aisa Laga - Title Track,Music,"['motivation and mental strength', 'self-improvement and personal growth', 'self-care practices']",0.6128510038057963,['POSITIVE']
615,Main Yahaan Hoon,Entertainment,"['motivation and mental strength', 'self-improvement and personal growth', 'mindfulness and mental wellness', 'mental health experiences', 'self-care practices', 'therapy and mental health support', 'addiction awareness and recovery', 'mental health education', 'trauma awareness and healing', 'emotional health discussion', 'work-life balance and burnout', 'social anxiety and relationships', 'sleep and mental wellness', 'depression and emotional support', 'anxiety and stress management']",0.6128215948740642,['NEGATIVE']
515,Lucy had the finest introduction ngl | #TheRookie #LucyChen,Entertainment,"['self-improvement and personal growth', 'motivation and mental strength', 'mindfulness and mental wellness', 'mental health experiences', 'mental health education', 'self-care practices', 'addiction awareness and recovery', 'emotional health discussion', 'therapy and mental health support', 'trauma awareness and healing', 'social anxiety and relationships']",0.6107678603042256,['POSITIVE']
305,Every Time Kendrick DISSED Drake 😳🏈,Music,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences', 'social anxiety and relationships', 'emotional health discussion']",0.6106559753417968,['NEGATIVE']
341,Zedd - Clarity ft. Foxes,Music,"['motivation and mental strength', 'self-improvement and personal growth', 'mindfulness and mental wellness', 'mental health experiences', 'self-care practices', 'sleep and mental wellness', 'addiction awareness and recovery', 'mental health education']",0.6102294251322746,['POSITIVE']
677,Zedd - Clarity ft. Foxes,Music,"['motivation and mental strength', 'self-improvement and personal growth', 'mindfulness and mental wellness', 'mental health experiences', 'self-care practices', 'sleep and mental wellness', 'addiction awareness and recovery', 'mental health education']",0.6102294251322746,['POSITIVE']
167,Zedd - Clarity ft. Foxes,Music,"['motivation and mental strength', 'self-improvement and personal growth', 'mindfulness and mental wellness', 'mental health experiences', 'self-care practices', 'sleep and mental wellness', 'addiction awareness and recovery', 'mental health education']",0.6102294251322746,['POSITIVE']
487,"Tum Kya Mile (From ""Rocky Aur Rani Kii Prem Kahaani"")",Music,"['motivation and mental strength', 'self-improvement and personal growth', 'mental health experiences', 'self-care practices', 'mindfulness and mental wellness']",0.6074330151081085,['NEGATIVE']
317,"💍❤️
Exactly 6 years since the day we met :)

I shared this on other socials but wanted to post it here as well ❤️",Entertainment,"['motivation and mental strength', 'self-improvement and personal growth', 'mental health experiences', 'mindfulness and mental wellness', 'self-care practices', 'social anxiety and relationships', 'emotional health discussion', 'depression and emotional support', 'trauma awareness and healing', 'addiction awareness and recovery', 'therapy and mental health support', 'work-life balance and burnout', 'mental health education', 'sleep and mental wellness', 'anxiety and stress management']",0.6073286076386769,['POSITIVE']
33,Ve Haaniyaan (Female Version),Entertainment,"['motivation and mental strength', 'self-improvement and personal growth', 'mindfulness and mental wellness', 'self-care practices', 'mental health experiences', 'emotional health discussion', 'mental health education', 'trauma awareness and healing', 'sleep and mental wellness', 'therapy and mental health support', 'social anxiety and relationships', 'addiction awareness and recovery', 'depression and emotional support', 'work-life balance and burnout', 'anxiety and stress management']",0.6072462340195974,['POSITIVE']
230,"Sean Kingston, Justin Bieber - Eenie Meenie (Official Video)",Music,"['self-improvement and personal growth', 'motivation and mental strength', 'mindfulness and mental wellness', 'mental health experiences', 'self-care practices', 'addiction awareness and recovery']",0.6064201444387436,['NEGATIVE']
691,GET DOWN MR PRESIDENT | Marvel rivals #marvelrivals,Entertainment,"['motivation and mental strength', 'self-improvement and personal growth', 'anxiety and stress management', 'social anxiety and relationships', 'emotional health discussion', 'sleep and mental wellness', 'mental health experiences', 'mindfulness and mental wellness', 'depression and emotional support', 'work-life balance and burnout']",0.6063054442405701,['NEGATIVE']
621,Tere Bin,Entertainment,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences', 'self-care practices', 'mindfulness and mental wellness', 'therapy and mental health support', 'addiction awareness and recovery', 'mental health education', 'emotional health discussion', 'work-life balance and burnout', 'trauma awareness and healing', 'sleep and mental wellness', 'depression and emotional support', 'anxiety and stress management', 'social anxiety and relationships']",0.6055544237295787,['POSITIVE']
354,Gazzo ft. Allie Crystal - Shine Like This [Premiere],Music,"['motivation and mental strength', 'self-improvement and personal growth', 'mindfulness and mental wellness', 'self-care practices', 'mental health experiences', 'addiction awareness and recovery', 'trauma awareness and healing', 'emotional health discussion', 'mental health education']",0.6054579350683424,['POSITIVE']
233,Enrique Iglesias - I Like It (Official Music Video),Music,"['self-improvement and personal growth', 'motivation and mental strength', 'mindfulness and mental wellness']",0.6042477091153462,['POSITIVE']
909,What Ninja did was CRAZY 🤯,Entertainment,"['motivation and mental strength', 'self-improvement and personal growth', 'mental health experiences', 'addiction awareness and recovery', 'work-life balance and burnout']",0.6032279968261719,['NEGATIVE']
161,Taaj (Acoustic),Music,"['self-improvement and personal growth', 'self-care practices', 'mindfulness and mental wellness', 'motivation and mental strength', 'addiction awareness and recovery']",0.6017382144927979,['POSITIVE']
416,Garaj Garaj Jugalbandi,Music,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences', 'mindfulness and mental wellness', 'self-care practices', 'addiction awareness and recovery', 'therapy and mental health support', 'mental health education', 'work-life balance and burnout', 'trauma awareness and healing', 'social anxiety and relationships', 'emotional health discussion', 'depression and emotional support']",0.6011547446250916,['POSITIVE']
27,"Vekh Sohneyaa (From ""Call Me Bae"")",Entertainment,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences', 'mindfulness and mental wellness', 'self-care practices', 'addiction awareness and recovery']",0.6004055788119634,['POSITIVE']
158,"Vekh Sohneyaa (From ""Call Me Bae"")",Entertainment,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences', 'mindfulness and mental wellness', 'self-care practices', 'addiction awareness and recovery']",0.6004055788119634,['POSITIVE']
849,Surprise dad!!! #mclaren #senna,Entertainment,"['self-improvement and personal growth', 'motivation and mental strength', 'self-care practices', 'mindfulness and mental wellness', 'mental health experiences', 'social anxiety and relationships', 'addiction awareness and recovery']",0.6001021351133075,['POSITIVE']
357,Marvel has some explaining to do… #marvel #avengers #ironman #doctorstrange #theory,Entertainment,"['motivation and mental strength', 'mental health experiences', 'self-improvement and personal growth']",0.5971891681353251,['POSITIVE']
569,I Made him Dance 18x 😭,Entertainment,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences', 'self-care practices', 'addiction awareness and recovery', 'emotional health discussion', 'work-life balance and burnout', 'social anxiety and relationships']",0.5969858132302761,['POSITIVE']
407,90's Vibe Mashup | SICKVED | Old Bollywood Songs,Music,"['mental health experiences', 'motivation and mental strength']",0.596550852060318,['NEGATIVE']
12,Ashutosh Shashank Shekhar - Shiv Stuti,Entertainment,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences', 'self-care practices', 'mindfulness and mental wellness', 'addiction awareness and recovery', 'trauma awareness and healing', 'mental health education', 'therapy and mental health support', 'work-life balance and burnout', 'emotional health discussion']",0.5963530188257044,['NEGATIVE']
34,Tera Main Intezaar (Lofi Mix) (Remix By Bluk),Music,"['motivation and mental strength', 'self-improvement and personal growth', 'mindfulness and mental wellness', 'mental health experiences', 'self-care practices', 'addiction awareness and recovery', 'sleep and mental wellness']",0.5963224002293177,['NEGATIVE']
697,Get A Shein Gift Card In My Bio ♥️,Entertainment,"['self-improvement and personal growth', 'motivation and mental strength', 'mindfulness and mental wellness', 'mental health experiences', 'self-care practices', 'addiction awareness and recovery']",0.5958667596181233,['NEGATIVE']
235,David Guetta Feat. Kid Cudi - Memories (Official Video),Music,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences', 'mindfulness and mental wellness', 'self-care practices']",0.5957194268703461,['POSITIVE']
608,Ek Din Aap,Entertainment,"['self-improvement and personal growth', 'motivation and mental strength', 'self-care practices', 'mental health experiences', 'mindfulness and mental wellness', 'mental health education', 'addiction awareness and recovery', 'emotional health discussion', 'therapy and mental health support', 'work-life balance and burnout', 'trauma awareness and healing', 'sleep and mental wellness', 'social anxiety and relationships', 'anxiety and stress management']",0.5944073370524815,['POSITIVE']
58,Noor E Khuda,Entertainment,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences', 'mindfulness and mental wellness', 'self-care practices', 'mental health education', 'therapy and mental health support', 'addiction awareness and recovery', 'emotional health discussion', 'work-life balance and burnout', 'trauma awareness and healing', 'sleep and mental wellness', 'social anxiety and relationships']",0.5941860125615046,['POSITIVE']
231,Avicii vs Nicky Romero - I Could Be The One (Nicktim),Music,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences', 'addiction awareness and recovery']",0.5926230028271675,['NEGATIVE']
834,This Girl Got a Huge Applause At Her Competition 🤯,Entertainment,"['motivation and mental strength', 'self-improvement and personal growth', 'mental health experiences', 'mindfulness and mental wellness', 'emotional health discussion', 'anxiety and stress management', 'work-life balance and burnout']",0.5896385652678353,['POSITIVE']
412,Sanson Ki Malas,Music,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences', 'self-care practices', 'mindfulness and mental wellness', 'mental health education', 'addiction awareness and recovery', 'work-life balance and burnout', 'emotional health discussion', 'trauma awareness and healing', 'therapy and mental health support', 'social anxiety and relationships', 'anxiety and stress management', 'sleep and mental wellness']",0.5895817407539912,['NEGATIVE']
843,“You can’t summon a generation by singing a song” … “Who needs a song? All you need is one note!”,Entertainment,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences', 'mindfulness and mental wellness', 'self-care practices', 'emotional health discussion', 'mental health education', 'addiction awareness and recovery', 'trauma awareness and healing']",0.5885574420293174,['NEGATIVE']
940,Kut Kut Bajra,Music,"['self-improvement and personal growth', 'motivation and mental strength', 'self-care practices', 'mindfulness and mental wellness', 'mental health experiences', 'mental health education', 'addiction awareness and recovery', 'therapy and mental health support', 'emotional health discussion', 'trauma awareness and healing', 'work-life balance and burnout', 'sleep and mental wellness']",0.5871777584155401,['NEGATIVE']
318,Khanda Destroyed Peterbot! 💀,Entertainment,"['motivation and mental strength', 'self-improvement and personal growth', 'mindfulness and mental wellness', 'addiction awareness and recovery', 'mental health experiences', 'self-care practices']",0.5871392637491226,['NEGATIVE']
562,Cypher PK reacted to it 😳 #fortniteclips #fortnite #shorts #viral #foryou,Entertainment,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences']",0.5870873332023621,['NEGATIVE']
857,Omg Sabrina 😂 #Grammys #sabrinacarpenter,Music,"['motivation and mental strength', 'self-improvement and personal growth', 'mental health experiences', 'mindfulness and mental wellness', 'self-care practices', 'addiction awareness and recovery']",0.5865239451328913,['NEGATIVE']
996,Jaikal Mahakal Reprise,Music,"['motivation and mental strength', 'self-improvement and personal growth', 'mindfulness and mental wellness', 'mental health experiences', 'addiction awareness and recovery', 'self-care practices', 'work-life balance and burnout', 'therapy and mental health support', 'mental health education', 'trauma awareness and healing', 'emotional health discussion']",0.5849350717934695,['POSITIVE']
143,OneRepublic - I Ain’t Worried (From “Top Gun: Maverick”) [Official Music Video],Music,"['motivation and mental strength', 'self-improvement and personal growth', 'mental health experiences', 'mindfulness and mental wellness']",0.5846965163946152,['NEGATIVE']
559,Agra fort ki magical window,Entertainment,"['mindfulness and mental wellness', 'motivation and mental strength', 'self-improvement and personal growth']",0.5836493372917175,['POSITIVE']
802,"I tried to buy 1,000 balls and THIS happened 🥺❤️",Entertainment,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences', 'addiction awareness and recovery', 'self-care practices', 'trauma awareness and healing', 'mindfulness and mental wellness', 'emotional health discussion', 'work-life balance and burnout', 'anxiety and stress management']",0.582337486743927,['NEGATIVE']
177,Abhi Na Jao Chhod Kar - Acoustic,Music,"['self-improvement and personal growth', 'mindfulness and mental wellness', 'self-care practices', 'motivation and mental strength', 'addiction awareness and recovery']",0.5805415153503418,['POSITIVE']
737,Don't say anything | Spider-Man: No Way Home #avengers #marvel,Entertainment,"['motivation and mental strength', 'self-improvement and personal growth', 'self-care practices', 'mindfulness and mental wellness', 'mental health experiences', 'emotional health discussion', 'social anxiety and relationships', 'anxiety and stress management', 'addiction awareness and recovery', 'sleep and mental wellness', 'mental health education', 'trauma awareness and healing', 'depression and emotional support', 'work-life balance and burnout']",0.580388503415244,['NEGATIVE']
603,Bahut Pyar Karte Hai (Male Version),Music,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences', 'self-care practices', 'mindfulness and mental wellness', 'social anxiety and relationships', 'mental health education', 'emotional health discussion', 'therapy and mental health support', 'trauma awareness and healing', 'work-life balance and burnout', 'addiction awareness and recovery', 'depression and emotional support', 'sleep and mental wellness']",0.5794462157147271,['NEGATIVE']
192,"Agar Ho Tum (From ""Mr. And Mrs. Mahi"")",Music,"['self-improvement and personal growth', 'motivation and mental strength', 'mindfulness and mental wellness', 'self-care practices', 'mental health experiences', 'social anxiety and relationships', 'addiction awareness and recovery', 'emotional health discussion']",0.5791030600667,['NEGATIVE']
783,Ice🍦 Cream Lovers 😍 NEED This Container! #usa #sharktankusa,Entertainment,"['self-improvement and personal growth', 'self-care practices']",0.5790830254554749,['NEGATIVE']
662,SWEET ft Biig Piig visualiser is out now!!,Entertainment,"['motivation and mental strength', 'mindfulness and mental wellness', 'self-improvement and personal growth', 'mental health experiences', 'sleep and mental wellness', 'self-care practices', 'trauma awareness and healing', 'addiction awareness and recovery']",0.5787710770964622,['POSITIVE']
565,Get your Sephora card from my byo 🎀,Entertainment,"['self-care practices', 'self-improvement and personal growth', 'motivation and mental strength', 'mindfulness and mental wellness', 'mental health experiences']",0.5754835486412049,['NEGATIVE']
144,Axwell /\ Ingrosso - More Than You Know,Music,"['self-improvement and personal growth', 'motivation and mental strength', 'mindfulness and mental wellness', 'mental health experiences', 'emotional health discussion', 'mental health education', 'sleep and mental wellness', 'addiction awareness and recovery', 'trauma awareness and healing', 'self-care practices', 'work-life balance and burnout', 'anxiety and stress management']",0.5739867513378462,['POSITIVE']
13,Maula Mere Maula,Music,"['motivation and mental strength', 'self-improvement and personal growth', 'mental health experiences', 'mindfulness and mental wellness', 'self-care practices', 'mental health education', 'emotional health discussion', 'addiction awareness and recovery', 'therapy and mental health support', 'work-life balance and burnout', 'trauma awareness and healing']",0.5739010166038166,['NEGATIVE']
974,Watch Me Dominate Fortnite Zero Build Mode! 💣 #Shorts #Fortnite #Sliinky,Entertainment,"['self-improvement and personal growth', 'motivation and mental strength', 'self-care practices', 'mental health experiences']",0.5737119168043137,['NEGATIVE']
165,Martin Garrix feat. Usher - 'Don't Look Down' (Towel Boy) [Official Music Video YTMAs],Music,"['self-improvement and personal growth', 'mindfulness and mental wellness', 'motivation and mental strength', 'mental health experiences', 'self-care practices', 'emotional health discussion', 'mental health education', 'addiction awareness and recovery', 'trauma awareness and healing', 'depression and emotional support', 'social anxiety and relationships', 'work-life balance and burnout']",0.5723369518915812,['POSITIVE']
376,Martin Garrix feat. Usher - 'Don't Look Down' (Towel Boy) [Official Music Video YTMAs],Music,"['self-improvement and personal growth', 'mindfulness and mental wellness', 'motivation and mental strength', 'mental health experiences', 'self-care practices', 'emotional health discussion', 'mental health education', 'addiction awareness and recovery', 'trauma awareness and healing', 'depression and emotional support', 'social anxiety and relationships', 'work-life balance and burnout']",0.5723369518915812,['POSITIVE']
223,Heeriye (feat. Arijit Singh),Music,"['self-improvement and personal growth', 'motivation and mental strength', 'mindfulness and mental wellness', 'self-care practices', 'mental health experiences', 'addiction awareness and recovery', 'emotional health discussion', 'trauma awareness and healing', 'mental health education', 'therapy and mental health support', 'sleep and mental wellness', 'work-life balance and burnout']",0.5715679575999578,['POSITIVE']
41,Gulabi Sadi,Entertainment,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences', 'self-care practices', 'mindfulness and mental wellness', 'mental health education', 'emotional health discussion', 'addiction awareness and recovery', 'therapy and mental health support', 'trauma awareness and healing', 'work-life balance and burnout', 'sleep and mental wellness']",0.5711509585380554,['NEGATIVE']
229,Skrillex - Summit (feat. Ellie Goulding) [Video by Pilerats],Music,"['motivation and mental strength', 'self-improvement and personal growth', 'mental health experiences', 'mindfulness and mental wellness', 'addiction awareness and recovery', 'mental health education', 'self-care practices', 'sleep and mental wellness', 'anxiety and stress management', 'trauma awareness and healing', 'emotional health discussion']",0.5699696134437214,['POSITIVE']
859,"Lucky Boy (From ""Bachna Ae Haseeno"")",Music,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences', 'mindfulness and mental wellness', 'addiction awareness and recovery', 'self-care practices']",0.5693273593982061,['POSITIVE']
835,Shaq Loves To Spoil His Kids,Entertainment,['social anxiety and relationships'],0.5683513879776001,['NEGATIVE']
375,Martin Garrix & MOTi - Virus (How About Now) [Original Mix],Music,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences', 'addiction awareness and recovery', 'mental health education', 'mindfulness and mental wellness', 'anxiety and stress management', 'self-care practices', 'trauma awareness and healing']",0.5674211747116513,['POSITIVE']
492,Martin Garrix & MOTi - Virus (How About Now) [Original Mix],Music,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences', 'addiction awareness and recovery', 'mental health education', 'mindfulness and mental wellness', 'anxiety and stress management', 'self-care practices', 'trauma awareness and healing']",0.5674211747116513,['POSITIVE']
59,Raah Mein Unse Mulaqat By Suryaveer (Cover),Music,"['motivation and mental strength', 'self-improvement and personal growth', 'mindfulness and mental wellness', 'mental health experiences', 'self-care practices', 'sleep and mental wellness', 'mental health education', 'trauma awareness and healing', 'emotional health discussion', 'work-life balance and burnout']",0.5663177937269211,['POSITIVE']
200,Pehla Nasha - Remix,Music,"['self-improvement and personal growth', 'motivation and mental strength', 'mindfulness and mental wellness', 'mental health experiences', 'self-care practices', 'addiction awareness and recovery', 'mental health education', 'emotional health discussion', 'trauma awareness and healing']",0.5655984150038825,['NEGATIVE']
850,Started playing on release day in 2017 and had never rocket ridden,Music,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences', 'self-care practices', 'mindfulness and mental wellness', 'addiction awareness and recovery', 'emotional health discussion', 'work-life balance and burnout']",0.564170066267252,['NEGATIVE']
579,I met my Victory Crown twin! (watch until end),Entertainment,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences', 'mindfulness and mental wellness', 'addiction awareness and recovery', 'social anxiety and relationships', 'self-care practices', 'trauma awareness and healing', 'emotional health discussion', 'mental health education']",0.5625730037689208,['POSITIVE']
155,Avicii - Without You (Part 4) ft. Sandro Cavazza,Music,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences', 'mindfulness and mental wellness', 'self-care practices', 'addiction awareness and recovery']",0.5603897323211033,['POSITIVE']
171,Sang Rahiyo (feat. Ujjwal Kashyap),Music,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences', 'mindfulness and mental wellness', 'addiction awareness and recovery', 'self-care practices']",0.5600494792064031,['POSITIVE']
175,"Aaj Ki Raat (From ""Stree 2"")",Entertainment,"['motivation and mental strength', 'self-improvement and personal growth', 'mental health experiences', 'self-care practices']",0.5598510727286339,['NEGATIVE']
373,Nadia Ali - Rapture (Avicii Remix) [Official Music Video],Music,"['self-improvement and personal growth', 'motivation and mental strength', 'mental health experiences', 'mindfulness and mental wellness', 'self-care practices', 'addiction awareness and recovery']",0.5597767382860184,['POSITIVE']
228,Marshmello - Alone (Official Music Video),Music,"['self-improvement and personal growth', 'self-care practices', 'mental health experiences', 'motivation and mental strength', 'mindfulness and mental wellness', 'social anxiety and relationships', 'sleep and mental wellness', 'emotional health discussion', 'work-life balance and burnout']",0.5571679969628652,['NEGATIVE']
196,"Kygo, Ava Max - Whatever (Official Video)",Music,"['self-improvement and personal growth', 'motivation and mental strength', 'mindfulness and mental wellness', 'mental health experiences', 'self-care practices', 'addiction awareness and recovery', 'emotional health discussion']",0.5526831831250871,['NEGATIVE']
348,"Kygo, Ava Max - Whatever (Official Video)",Music,"['self-improvement and personal growth', 'motivation and mental strength', 'mindfulness and mental wellness', 'mental health experiences', 'self-care practices', 'addiction awareness and recovery', 'emotional health discussion']",0.5526831831250871,['NEGATIVE']
342,Dunki Drop 5: O Maahi | Shah Rukh Khan | Taapsee Pannu | Pritam | Arijit Singh | Irshad Kamil,Entertainment,"['motivation and mental strength', 'self-improvement and personal growth', 'mindfulness and mental wellness', 'mental health experiences']",0.5526175498962402,['POSITIVE']
333,Kygo - Freeze (Official Video),Music,"['self-improvement and personal growth', 'motivation and mental strength', 'self-care practices', 'mindfulness and mental wellness', 'mental health experiences', 'addiction awareness and recovery', 'sleep and mental wellness', 'social anxiety and relationships', 'emotional health discussion', 'trauma awareness and healing', 'work-life balance and burnout']",0.5519913136959077,['NEGATIVE']
179,Kygo - Freeze (Official Video),Music,"['self-improvement and personal growth', 'motivation and mental strength', 'self-care practices', 'mindfulness and mental wellness', 'mental health experiences', 'addiction awareness and recovery', 'sleep and mental wellness', 'social anxiety and relationships', 'emotional health discussion', 'trauma awareness and healing', 'work-life balance and burnout']",0.5519913136959077,['NEGATIVE']
