video_id,pattern_type,pattern,timestamp,category,source_file
9726,community,feat,"Nov 1, 2024, 3:52:49 PM PST",Music,youtube_analysis_20250301_094622_patterns.csv
9743,community,vs,"Nov 1, 2024, 2:57:51 PM PST",Comedy,youtube_analysis_20250301_094622_patterns.csv
9744,trending,viral,"Nov 1, 2024, 2:57:05 PM PST",Shorts,youtube_analysis_20250301_094622_patterns.csv
9744,trending,shorts,"Nov 1, 2024, 2:57:05 PM PST",Shorts,youtube_analysis_20250301_094622_patterns.csv
9745,trending,shorts,"Nov 1, 2024, 2:56:57 PM PST",Shorts,youtube_analysis_20250301_094622_patterns.csv
9746,community,w/,"Nov 1, 2024, 2:56:02 PM PST",Podcast,youtube_analysis_20250301_094622_patterns.csv
9747,monetization,ad\b,"Nov 1, 2024, 2:55:26 PM PST",Entertainment,youtube_analysis_20250301_094622_patterns.csv
9749,trending,shorts,"Nov 1, 2024, 2:54:45 PM PST",Shorts,youtube_analysis_20250301_094622_patterns.csv
9753,trending,shorts,"Nov 1, 2024, 2:53:24 PM PST",Shorts,youtube_analysis_20250301_094622_patterns.csv
9753,trending,trend(?:ing)?,"Nov 1, 2024, 2:53:24 PM PST",Shorts,youtube_analysis_20250301_094622_patterns.csv
9753,trending,viral,"Nov 1, 2024, 2:53:24 PM PST",Shorts,youtube_analysis_20250301_094622_patterns.csv
9754,community,with,"Nov 1, 2024, 2:52:48 PM PST",Comedy,youtube_analysis_20250301_094622_patterns.csv
9757,trending,viral,"Nov 1, 2024, 2:52:12 PM PST",Shorts,youtube_analysis_20250301_094622_patterns.csv
9757,trending,shorts,"Nov 1, 2024, 2:52:12 PM PST",Shorts,youtube_analysis_20250301_094622_patterns.csv
9758,trending,trend(?:ing)?,"Nov 1, 2024, 2:51:25 PM PST",Shorts,youtube_analysis_20250301_094622_patterns.csv
9758,trending,viral,"Nov 1, 2024, 2:51:25 PM PST",Shorts,youtube_analysis_20250301_094622_patterns.csv
9758,trending,shorts,"Nov 1, 2024, 2:51:25 PM PST",Shorts,youtube_analysis_20250301_094622_patterns.csv
9758,trending,new,"Nov 1, 2024, 2:51:25 PM PST",Shorts,youtube_analysis_20250301_094622_patterns.csv
9764,trending,shorts,"Nov 1, 2024, 2:48:52 PM PST",Shorts,youtube_analysis_20250301_094622_patterns.csv
9767,monetization,ad\b,"Nov 1, 2024, 10:45:36 AM PST",Shorts,youtube_analysis_20250301_094622_patterns.csv
9767,trending,shorts,"Nov 1, 2024, 10:45:36 AM PST",Shorts,youtube_analysis_20250301_094622_patterns.csv
9771,trending,trend(?:ing)?,"Nov 1, 2024, 10:44:28 AM PST",Shorts,youtube_analysis_20250301_094622_patterns.csv
9771,trending,viral,"Nov 1, 2024, 10:44:28 AM PST",Shorts,youtube_analysis_20250301_094622_patterns.csv
9771,trending,shorts,"Nov 1, 2024, 10:44:28 AM PST",Shorts,youtube_analysis_20250301_094622_patterns.csv
9772,trending,shorts,"Nov 1, 2024, 10:43:26 AM PST",Shorts,youtube_analysis_20250301_094622_patterns.csv
9774,trending,shorts,"Nov 1, 2024, 10:42:14 AM PST",Shorts,youtube_analysis_20250301_094622_patterns.csv
9775,trending,shorts,"Nov 1, 2024, 10:41:22 AM PST",Shorts,youtube_analysis_20250301_094622_patterns.csv
9776,trending,shorts,"Nov 1, 2024, 10:41:13 AM PST",Shorts,youtube_analysis_20250301_094622_patterns.csv
9776,trending,trend(?:ing)?,"Nov 1, 2024, 10:41:13 AM PST",Shorts,youtube_analysis_20250301_094622_patterns.csv
9776,community,vs,"Nov 1, 2024, 10:41:13 AM PST",Shorts,youtube_analysis_20250301_094622_patterns.csv
9777,trending,shorts,"Nov 1, 2024, 10:40:34 AM PST",Shorts,youtube_analysis_20250301_094622_patterns.csv
9779,community,w/,"Nov 1, 2024, 10:39:14 AM PST",Podcast,youtube_analysis_20250301_094622_patterns.csv
9781,trending,shorts,"Nov 1, 2024, 10:35:40 AM PST",Shorts,youtube_analysis_20250301_094622_patterns.csv
9782,trending,shorts,"Nov 1, 2024, 10:33:59 AM PST",Shorts,youtube_analysis_20250301_094622_patterns.csv
9782,trending,trend(?:ing)?,"Nov 1, 2024, 10:33:59 AM PST",Shorts,youtube_analysis_20250301_094622_patterns.csv
9788,community,ft\.,"Oct 31, 2024, 11:17:51 PM PST",Music,youtube_analysis_20250301_094622_patterns.csv
9791,community,ft\.,"Oct 31, 2024, 11:05:13 PM PST",Music,youtube_analysis_20250301_094622_patterns.csv
9802,monetization,ad\b,"Oct 31, 2024, 10:32:02 PM PST",Music,youtube_analysis_20250301_094622_patterns.csv
9802,trending,new,"Oct 31, 2024, 10:32:02 PM PST",Music,youtube_analysis_20250301_094622_patterns.csv
9803,trending,latest,"Oct 31, 2024, 10:26:38 PM PST",Music,youtube_analysis_20250301_094622_patterns.csv
9804,community,feat,"Oct 31, 2024, 10:20:21 PM PST",Music,youtube_analysis_20250301_094622_patterns.csv
9805,community,ft\.,"Oct 31, 2024, 10:15:47 PM PST",Music,youtube_analysis_20250301_094622_patterns.csv
9817,community,ft\.,Crystal Skies & Fairlane - All To You (ft. Micah Martin) [Official Lyric Video],Music,youtube_analysis_20250301_094622_patterns.csv
9827,trending,shorts,Is China an Atheist Country? Mary Lee Responds #shorts,Shorts,youtube_analysis_20250301_094622_patterns.csv
9828,trending,shorts,"Oct 31, 2024, 9:14:03 PM PST",Shorts,youtube_analysis_20250301_094622_patterns.csv
9828,trending,trend(?:ing)?,"Oct 31, 2024, 9:14:03 PM PST",Shorts,youtube_analysis_20250301_094622_patterns.csv
9829,trending,shorts,"Oct 31, 2024, 9:13:05 PM PST",Shorts,youtube_analysis_20250301_094622_patterns.csv
9834,trending,shorts,"Oct 31, 2024, 9:10:59 PM PST",Comedy,youtube_analysis_20250301_094622_patterns.csv
9835,trending,viral,"Oct 31, 2024, 9:09:57 PM PST",Shorts,youtube_analysis_20250301_094622_patterns.csv
9837,trending,shorts,"Oct 31, 2024, 9:08:48 PM PST",Shorts,youtube_analysis_20250301_094622_patterns.csv
9838,community,w/,"Oct 31, 2024, 9:07:55 PM PST",Podcast,youtube_analysis_20250301_094622_patterns.csv
9841,monetization,ad\b,"Oct 31, 2024, 9:05:40 PM PST",Shorts,youtube_analysis_20250301_094622_patterns.csv
9841,trending,shorts,"Oct 31, 2024, 9:05:40 PM PST",Shorts,youtube_analysis_20250301_094622_patterns.csv
9842,trending,shorts,"Oct 31, 2024, 9:05:04 PM PST",Shorts,youtube_analysis_20250301_094622_patterns.csv
9844,trending,shorts,"Oct 31, 2024, 9:04:14 PM PST",Shorts,youtube_analysis_20250301_094622_patterns.csv
9844,trending,trend(?:ing)?,"Oct 31, 2024, 9:04:14 PM PST",Shorts,youtube_analysis_20250301_094622_patterns.csv
9846,trending,shorts,"Oct 31, 2024, 9:01:43 PM PST",Shorts,youtube_analysis_20250301_094622_patterns.csv
9847,trending,shorts,"Oct 31, 2024, 9:01:42 PM PST",Shorts,youtube_analysis_20250301_094622_patterns.csv
9849,trending,shorts,No Instagram or Netflix? Mary Lee Explains China has its Own Apps #shorts,Shorts,youtube_analysis_20250301_094622_patterns.csv
9856,trending,shorts,"Oct 31, 2024, 8:58:31 PM PST",Shorts,youtube_analysis_20250301_094622_patterns.csv
9859,trending,shorts,"Oct 31, 2024, 8:57:17 PM PST",Shorts,youtube_analysis_20250301_094622_patterns.csv
9861,trending,shorts,"Oct 31, 2024, 8:56:43 PM PST",Shorts,youtube_analysis_20250301_094622_patterns.csv
9863,trending,viral,"Oct 31, 2024, 7:49:56 PM PST",Shorts,youtube_analysis_20250301_094622_patterns.csv
9863,trending,shorts,"Oct 31, 2024, 7:49:56 PM PST",Shorts,youtube_analysis_20250301_094622_patterns.csv
9863,trending,new,"Oct 31, 2024, 7:49:56 PM PST",Shorts,youtube_analysis_20250301_094622_patterns.csv
9871,trending,trend(?:ing)?,"Oct 31, 2024, 7:47:56 PM PST",Comedy,youtube_analysis_20250301_094622_patterns.csv
9873,community,with,"Oct 31, 2024, 7:47:23 PM PST",Comedy,youtube_analysis_20250301_094622_patterns.csv
9873,monetization,ad\b,"Oct 31, 2024, 7:47:23 PM PST",Comedy,youtube_analysis_20250301_094622_patterns.csv
9873,trending,shorts,"Oct 31, 2024, 7:47:23 PM PST",Comedy,youtube_analysis_20250301_094622_patterns.csv
9875,trending,shorts,"Oct 31, 2024, 7:47:12 PM PST",Podcast,youtube_analysis_20250301_094622_patterns.csv
9875,community,collab,"Oct 31, 2024, 7:47:12 PM PST",Podcast,youtube_analysis_20250301_094622_patterns.csv
9879,community,feat,"Oct 31, 2024, 7:40:48 PM PST",Music,youtube_analysis_20250301_094622_patterns.csv
9880,community,feat,"Oct 31, 2024, 7:35:46 PM PST",Music,youtube_analysis_20250301_094622_patterns.csv
9883,community,ft\.,"Oct 31, 2024, 6:51:19 PM PST",Music,youtube_analysis_20250301_094622_patterns.csv
9885,community,ft\.,"Oct 31, 2024, 6:43:36 PM PST",Music,youtube_analysis_20250301_094622_patterns.csv
9890,community,ft\.,"Oct 31, 2024, 6:11:37 PM PST",Music,youtube_analysis_20250301_094622_patterns.csv
9892,community,ft\.,"Oct 31, 2024, 6:04:29 PM PST",Music,youtube_analysis_20250301_094622_patterns.csv
9894,community,ft\.,"Oct 31, 2024, 5:50:31 PM PST",Music,youtube_analysis_20250301_094622_patterns.csv
9898,community,ft\.,"Oct 31, 2024, 5:29:25 PM PST",Music,youtube_analysis_20250301_094622_patterns.csv
9902,community,vs,"Oct 31, 2024, 5:27:27 PM PST",Entertainment,youtube_analysis_20250301_094622_patterns.csv
9903,trending,shorts,"Oct 31, 2024, 5:26:15 PM PST",Shorts,youtube_analysis_20250301_094622_patterns.csv
9928,trending,shorts,"Oct 31, 2024, 9:02:13 AM PST",Tutorial,youtube_analysis_20250301_094622_patterns.csv
9929,trending,shorts,"Oct 31, 2024, 9:01:57 AM PST",Music,youtube_analysis_20250301_094622_patterns.csv
9929,trending,tiktok,"Oct 31, 2024, 9:01:57 AM PST",Music,youtube_analysis_20250301_094622_patterns.csv
9933,trending,trend(?:ing)?,"Oct 31, 2024, 8:58:04 AM PST",Entertainment,youtube_analysis_20250301_094622_patterns.csv
9933,trending,tiktok,"Oct 31, 2024, 8:58:04 AM PST",Entertainment,youtube_analysis_20250301_094622_patterns.csv
9948,community,ft\.,"Oct 31, 2024, 12:54:04 AM PST",Music,youtube_analysis_20250301_094622_patterns.csv
9949,community,ft\.,"Oct 31, 2024, 12:50:11 AM PST",Entertainment,youtube_analysis_20250301_094622_patterns.csv
9961,monetization,ad\b,"Oct 31, 2024, 12:06:02 AM PST",Music,youtube_analysis_20250301_094622_patterns.csv
9970,community,with,"Oct 30, 2024, 11:29:12 PM PST",Comedy,youtube_analysis_20250301_094622_patterns.csv
9971,series,season,"Oct 30, 2024, 10:58:13 PM PST",Podcast,youtube_analysis_20250301_094622_patterns.csv
9971,community,with,"Oct 30, 2024, 10:58:13 PM PST",Podcast,youtube_analysis_20250301_094622_patterns.csv
9971,series,episode\s*\d+,"Oct 30, 2024, 10:58:13 PM PST",Podcast,youtube_analysis_20250301_094622_patterns.csv
9975,trending,viral,"Oct 30, 2024, 2:33:13 PM PST",Comedy,youtube_analysis_20250301_094622_patterns.csv
9976,trending,latest,"Oct 30, 2024, 2:33:01 PM PST",Entertainment,youtube_analysis_20250301_094622_patterns.csv
9979,trending,shorts,"Oct 30, 2024, 2:31:19 PM PST",Shorts,youtube_analysis_20250301_094622_patterns.csv
9982,trending,viral,"Oct 30, 2024, 2:29:54 PM PST",Shorts,youtube_analysis_20250301_094622_patterns.csv
9982,monetization,ad\b,"Oct 30, 2024, 2:29:54 PM PST",Shorts,youtube_analysis_20250301_094622_patterns.csv
9982,trending,shorts,"Oct 30, 2024, 2:29:54 PM PST",Shorts,youtube_analysis_20250301_094622_patterns.csv
9983,trending,shorts,"Oct 30, 2024, 2:29:46 PM PST",Shorts,youtube_analysis_20250301_094622_patterns.csv
9986,trending,shorts,"Oct 30, 2024, 2:29:29 PM PST",Shorts,youtube_analysis_20250301_094622_patterns.csv
9988,series,episode\s*\d+,"Oct 30, 2024, 2:29:07 PM PST",Podcast,youtube_analysis_20250301_094622_patterns.csv
10005,community,vs,"Oct 30, 2024, 12:18:31 AM PST",Music,youtube_analysis_20250301_094622_patterns.csv
10006,community,feat,"Oct 30, 2024, 12:12:19 AM PST",Music,youtube_analysis_20250301_094622_patterns.csv
10007,community,ft\.,"Oct 30, 2024, 12:08:42 AM PST",Music,youtube_analysis_20250301_094622_patterns.csv
10009,community,ft\.,"Oct 29, 2024, 11:56:37 PM PST",Music,youtube_analysis_20250301_094622_patterns.csv
10023,community,vs,"Oct 29, 2024, 10:50:13 PM PST",Sports,youtube_analysis_20250301_094622_patterns.csv
10027,trending,shorts,"Oct 29, 2024, 10:47:41 PM PST",Shorts,youtube_analysis_20250301_094622_patterns.csv
10029,trending,shorts,"Oct 29, 2024, 10:46:14 PM PST",Shorts,youtube_analysis_20250301_094622_patterns.csv
10030,trending,shorts,"Oct 29, 2024, 10:45:45 PM PST",Shorts,youtube_analysis_20250301_094622_patterns.csv
10031,community,vs,"Oct 29, 2024, 10:45:13 PM PST",Shorts,youtube_analysis_20250301_094622_patterns.csv
10031,trending,shorts,"Oct 29, 2024, 10:45:13 PM PST",Shorts,youtube_analysis_20250301_094622_patterns.csv
10035,community,with,"Oct 29, 2024, 9:58:21 PM PST",News,youtube_analysis_20250301_094622_patterns.csv
10036,community,with,"Oct 29, 2024, 9:57:58 PM PST",Entertainment,youtube_analysis_20250301_094622_patterns.csv
10037,community,ft\.,"Oct 29, 2024, 8:47:57 PM PST",Music,youtube_analysis_20250301_094622_patterns.csv
10043,community,ft\.,"Oct 29, 2024, 8:19:15 PM PST",Entertainment,youtube_analysis_20250301_094622_patterns.csv
10046,community,ft\.,"Oct 29, 2024, 8:11:05 PM PST",Music,youtube_analysis_20250301_094622_patterns.csv
10048,community,ft\.,Swedish House Mafia ft. John Martin - Don't You Worry Child (Official Video),Music,youtube_analysis_20250301_094622_patterns.csv
10049,community,ft\.,"Oct 29, 2024, 7:58:59 PM PST",Music,youtube_analysis_20250301_094622_patterns.csv
10052,community,ft\.,"Oct 29, 2024, 7:46:41 PM PST",Music,youtube_analysis_20250301_094622_patterns.csv
10060,trending,shorts,"Oct 29, 2024, 7:21:25 PM PST",Shorts,youtube_analysis_20250301_094622_patterns.csv
10061,trending,shorts,"Oct 29, 2024, 7:20:18 PM PST",Shorts,youtube_analysis_20250301_094622_patterns.csv
10065,trending,shorts,"Oct 29, 2024, 7:08:41 PM PST",Podcast,youtube_analysis_20250301_094622_patterns.csv
10066,trending,shorts,"Oct 29, 2024, 7:08:14 PM PST",Shorts,youtube_analysis_20250301_094622_patterns.csv
10067,community,with,"Oct 29, 2024, 7:08:00 PM PST",Entertainment,youtube_analysis_20250301_094622_patterns.csv
10069,trending,shorts,"Oct 29, 2024, 7:06:03 PM PST",Shorts,youtube_analysis_20250301_094622_patterns.csv
10069,monetization,ad\b,"Oct 29, 2024, 7:06:03 PM PST",Shorts,youtube_analysis_20250301_094622_patterns.csv
10069,trending,viral,"Oct 29, 2024, 7:06:03 PM PST",Shorts,youtube_analysis_20250301_094622_patterns.csv
10071,trending,shorts,"Oct 29, 2024, 6:51:11 PM PST",Podcast,youtube_analysis_20250301_094622_patterns.csv
10072,trending,shorts,"Oct 29, 2024, 6:50:35 PM PST",Shorts,youtube_analysis_20250301_094622_patterns.csv
10072,trending,trend(?:ing)?,"Oct 29, 2024, 6:50:35 PM PST",Shorts,youtube_analysis_20250301_094622_patterns.csv
10072,trending,viral,"Oct 29, 2024, 6:50:35 PM PST",Shorts,youtube_analysis_20250301_094622_patterns.csv
10075,trending,shorts,"Oct 29, 2024, 6:49:29 PM PST",Shorts,youtube_analysis_20250301_094622_patterns.csv
10083,trending,shorts,"Oct 29, 2024, 6:46:03 PM PST",Comedy,youtube_analysis_20250301_094623_patterns.csv
10084,community,w/,"Oct 29, 2024, 6:45:50 PM PST",Podcast,youtube_analysis_20250301_094623_patterns.csv
10086,trending,shorts,"Oct 29, 2024, 6:44:54 PM PST",Shorts,youtube_analysis_20250301_094623_patterns.csv
10086,trending,viral,"Oct 29, 2024, 6:44:54 PM PST",Shorts,youtube_analysis_20250301_094623_patterns.csv
10087,community,ft\.,"Oct 29, 2024, 6:44:49 PM PST",Music,youtube_analysis_20250301_094623_patterns.csv
10088,trending,shorts,"Oct 29, 2024, 6:44:09 PM PST",Shorts,youtube_analysis_20250301_094623_patterns.csv
10091,community,with,"Oct 29, 2024, 6:43:10 PM PST",News,youtube_analysis_20250301_094623_patterns.csv
10093,trending,shorts,"Oct 29, 2024, 6:41:27 PM PST",Shorts,youtube_analysis_20250301_094623_patterns.csv
10094,trending,shorts,"Oct 29, 2024, 6:40:34 PM PST",Shorts,youtube_analysis_20250301_094623_patterns.csv
10097,trending,viral,"Oct 29, 2024, 6:39:14 PM PST",Shorts,youtube_analysis_20250301_094623_patterns.csv
10097,trending,shorts,"Oct 29, 2024, 6:39:14 PM PST",Shorts,youtube_analysis_20250301_094623_patterns.csv
10098,trending,shorts,"Oct 29, 2024, 6:38:53 PM PST",Shorts,youtube_analysis_20250301_094623_patterns.csv
10101,trending,shorts,"Oct 29, 2024, 6:37:24 PM PST",Shorts,youtube_analysis_20250301_094623_patterns.csv
10105,trending,shorts,"Oct 29, 2024, 6:33:58 PM PST",Shorts,youtube_analysis_20250301_094623_patterns.csv
10107,trending,shorts,"Oct 29, 2024, 6:32:46 PM PST",Comedy,youtube_analysis_20250301_094623_patterns.csv
10109,community,vs,"Oct 29, 2024, 6:31:38 PM PST",Entertainment,youtube_analysis_20250301_094623_patterns.csv
10113,trending,shorts,"Oct 29, 2024, 6:30:33 PM PST",Comedy,youtube_analysis_20250301_094623_patterns.csv
10115,community,vs,"Oct 29, 2024, 6:29:52 PM PST",Comedy,youtube_analysis_20250301_094623_patterns.csv
10116,trending,shorts,"Oct 29, 2024, 6:29:25 PM PST",Podcast,youtube_analysis_20250301_094623_patterns.csv
10117,trending,challenge,"Oct 29, 2024, 6:28:30 PM PST",Music,youtube_analysis_20250301_094623_patterns.csv
10118,trending,shorts,"Oct 29, 2024, 6:28:06 PM PST",Shorts,youtube_analysis_20250301_094623_patterns.csv
10119,trending,shorts,"Oct 29, 2024, 6:27:21 PM PST",Shorts,youtube_analysis_20250301_094623_patterns.csv
10120,trending,shorts,"Oct 29, 2024, 6:27:19 PM PST",Shorts,youtube_analysis_20250301_094623_patterns.csv
10120,trending,trend(?:ing)?,"Oct 29, 2024, 6:27:19 PM PST",Shorts,youtube_analysis_20250301_094623_patterns.csv
10123,trending,shorts,"Oct 29, 2024, 6:26:15 PM PST",Shorts,youtube_analysis_20250301_094623_patterns.csv
10124,trending,new,Varun Mayya,Technology,youtube_analysis_20250301_094623_patterns.csv
10127,community,vs,"Oct 29, 2024, 5:56:00 PM PST",Sports,youtube_analysis_20250301_094623_patterns.csv
10131,community,feat,"Oct 29, 2024, 11:58:15 AM PST",Music,youtube_analysis_20250301_094623_patterns.csv
10132,community,with,"Oct 29, 2024, 9:49:32 AM PST",Technology,youtube_analysis_20250301_094623_patterns.csv
10132,community,feat,"Oct 29, 2024, 9:49:32 AM PST",Technology,youtube_analysis_20250301_094623_patterns.csv
10133,community,with,"Oct 29, 2024, 9:47:30 AM PST",Technology,youtube_analysis_20250301_094623_patterns.csv
10134,community,with,"Oct 29, 2024, 9:44:46 AM PST",Technology,youtube_analysis_20250301_094623_patterns.csv
10135,community,with,"Oct 29, 2024, 9:42:32 AM PST",Technology,youtube_analysis_20250301_094623_patterns.csv
10149,community,ft\.,"Oct 28, 2024, 9:03:02 PM PST",Music,youtube_analysis_20250301_094623_patterns.csv
10149,monetization,ad\b,"Oct 28, 2024, 9:03:02 PM PST",Music,youtube_analysis_20250301_094623_patterns.csv
10150,community,with,"Oct 28, 2024, 9:03:00 PM PST",Comedy,youtube_analysis_20250301_094623_patterns.csv
10151,monetization,ad\b,"Oct 28, 2024, 9:03:00 PM PST",Music,youtube_analysis_20250301_094623_patterns.csv
10153,monetization,ad\b,"Oct 28, 2024, 9:02:59 PM PST",Music,youtube_analysis_20250301_094623_patterns.csv
10153,community,with,"Oct 28, 2024, 9:02:59 PM PST",Music,youtube_analysis_20250301_094623_patterns.csv
10156,community,ft\.,"Oct 28, 2024, 9:02:59 PM PST",Music,youtube_analysis_20250301_094623_patterns.csv
10164,community,feat,"Oct 28, 2024, 7:15:46 PM PST",Music,youtube_analysis_20250301_094623_patterns.csv
10165,community,feat,"Oct 28, 2024, 7:10:45 PM PST",Music,youtube_analysis_20250301_094623_patterns.csv
10167,trending,tiktok,"Who Is She x The Perfect Girl (TikTok Remix) I Monster, Mareux (Lyrics) | oh who is she",Music,youtube_analysis_20250301_094623_patterns.csv
10192,community,vs,"Oct 28, 2024, 1:44:12 PM PST",Music,youtube_analysis_20250301_094623_patterns.csv
10197,trending,new,"Oct 28, 2024, 1:37:19 PM PST",Music,youtube_analysis_20250301_094623_patterns.csv
10197,monetization,ad\b,"Oct 28, 2024, 1:37:19 PM PST",Music,youtube_analysis_20250301_094623_patterns.csv
10201,community,ft\.,Mark Ronson - Uptown Funk (Official Video) ft. Bruno Mars,Music,youtube_analysis_20250301_094623_patterns.csv
10202,community,ft\.,Pitbull - Rain Over Me ft. Marc Anthony,Music,youtube_analysis_20250301_094623_patterns.csv
10203,community,ft\.,"Oct 28, 2024, 12:17:13 PM PST",Music,youtube_analysis_20250301_094623_patterns.csv
10204,community,ft\.,"Oct 28, 2024, 12:14:00 PM PST",Music,youtube_analysis_20250301_094623_patterns.csv
10205,community,ft\.,"Oct 28, 2024, 12:09:45 PM PST",Music,youtube_analysis_20250301_094623_patterns.csv
10206,community,ft\.,"Oct 28, 2024, 12:05:02 PM PST",Music,youtube_analysis_20250301_094623_patterns.csv
10216,trending,shorts,"Oct 28, 2024, 7:35:44 AM PST",Shorts,youtube_analysis_20250301_094623_patterns.csv
10221,trending,shorts,"Oct 28, 2024, 7:22:19 AM PST",Shorts,youtube_analysis_20250301_094623_patterns.csv
10222,trending,shorts,"Oct 28, 2024, 7:21:56 AM PST",Shorts,youtube_analysis_20250301_094623_patterns.csv
10249,trending,shorts,"Oct 27, 2024, 6:42:18 PM PST",Shorts,youtube_analysis_20250301_094623_patterns.csv
10258,community,with,"Oct 27, 2024, 7:45:12 AM PST",Shorts,youtube_analysis_20250301_094623_patterns.csv
10258,trending,shorts,"Oct 27, 2024, 7:45:12 AM PST",Shorts,youtube_analysis_20250301_094623_patterns.csv
10259,trending,shorts,"Oct 27, 2024, 7:44:28 AM PST",Shorts,youtube_analysis_20250301_094623_patterns.csv
10259,monetization,ad\b,"Oct 27, 2024, 7:44:28 AM PST",Shorts,youtube_analysis_20250301_094623_patterns.csv
10260,community,w/,"Oct 27, 2024, 7:43:45 AM PST",Podcast,youtube_analysis_20250301_094623_patterns.csv
10261,trending,shorts,"Oct 27, 2024, 7:43:38 AM PST",Shorts,youtube_analysis_20250301_094623_patterns.csv
10267,community,ft\.,"Oct 27, 2024, 7:39:13 AM PST",Comedy,youtube_analysis_20250301_094623_patterns.csv
10276,community,ft\.,"Oct 26, 2024, 10:33:47 AM PST",Comedy,youtube_analysis_20250301_094623_patterns.csv
10277,trending,shorts,"Oct 26, 2024, 10:33:17 AM PST",Shorts,youtube_analysis_20250301_094623_patterns.csv
10278,trending,shorts,"Oct 26, 2024, 10:33:15 AM PST",Shorts,youtube_analysis_20250301_094623_patterns.csv
10279,trending,shorts,"Oct 26, 2024, 10:32:57 AM PST",Shorts,youtube_analysis_20250301_094623_patterns.csv
10280,trending,shorts,"Oct 26, 2024, 10:32:12 AM PST",Shorts,youtube_analysis_20250301_094623_patterns.csv
10281,trending,shorts,"Oct 26, 2024, 10:31:38 AM PST",Shorts,youtube_analysis_20250301_094623_patterns.csv
10282,monetization,ad\b,"Oct 26, 2024, 10:30:53 AM PST",News,youtube_analysis_20250301_094623_patterns.csv
10283,trending,shorts,"Oct 26, 2024, 10:30:25 AM PST",Shorts,youtube_analysis_20250301_094623_patterns.csv
10291,community,vs,"Oct 26, 2024, 10:03:32 AM PST",Entertainment,youtube_analysis_20250301_094623_patterns.csv
10293,series,part\s*\d+,"Oct 26, 2024, 9:18:14 AM PST",Shorts,youtube_analysis_20250301_094623_patterns.csv
10293,trending,shorts,"Oct 26, 2024, 9:18:14 AM PST",Shorts,youtube_analysis_20250301_094623_patterns.csv
10296,community,w/,"Oct 26, 2024, 9:16:38 AM PST",Podcast,youtube_analysis_20250301_094623_patterns.csv
10297,trending,new,"Oct 26, 2024, 9:16:30 AM PST",Tutorial,youtube_analysis_20250301_094623_patterns.csv
10298,trending,new,"Oct 26, 2024, 9:16:02 AM PST",Reviews,youtube_analysis_20250301_094623_patterns.csv
10299,trending,new,"Oct 26, 2024, 9:15:59 AM PST",News,youtube_analysis_20250301_094623_patterns.csv
10300,community,vs,"Oct 26, 2024, 9:15:41 AM PST",Sports,youtube_analysis_20250301_094623_patterns.csv
10301,trending,new,"Oct 26, 2024, 9:15:36 AM PST",Shorts,youtube_analysis_20250301_094623_patterns.csv
10301,trending,shorts,"Oct 26, 2024, 9:15:36 AM PST",Shorts,youtube_analysis_20250301_094623_patterns.csv
10305,trending,new,"Oct 26, 2024, 9:14:37 AM PST",Vlogs,youtube_analysis_20250301_094623_patterns.csv
10309,trending,shorts,"Oct 26, 2024, 9:06:48 AM PST",Shorts,youtube_analysis_20250301_094623_patterns.csv
10313,community,w/,"Oct 26, 2024, 9:02:06 AM PST",Podcast,youtube_analysis_20250301_094623_patterns.csv
10315,trending,shorts,"Oct 26, 2024, 9:01:38 AM PST",Shorts,youtube_analysis_20250301_094623_patterns.csv
10317,trending,shorts,"Oct 26, 2024, 8:58:58 AM PST",Shorts,youtube_analysis_20250301_094623_patterns.csv
10324,trending,trend(?:ing)?,"Oct 26, 2024, 5:26:44 AM PST",Comedy,youtube_analysis_20250301_094623_patterns.csv
10324,trending,shorts,"Oct 26, 2024, 5:26:44 AM PST",Comedy,youtube_analysis_20250301_094623_patterns.csv
10325,trending,viral,"Oct 26, 2024, 5:26:18 AM PST",Comedy,youtube_analysis_20250301_094623_patterns.csv
10325,trending,trend(?:ing)?,"Oct 26, 2024, 5:26:18 AM PST",Comedy,youtube_analysis_20250301_094623_patterns.csv
10326,community,vs,"Oct 26, 2024, 5:26:14 AM PST",Entertainment,youtube_analysis_20250301_094623_patterns.csv
10327,trending,shorts,"Oct 26, 2024, 5:25:34 AM PST",Comedy,youtube_analysis_20250301_094623_patterns.csv
10327,trending,viral,"Oct 26, 2024, 5:25:34 AM PST",Comedy,youtube_analysis_20250301_094623_patterns.csv
10329,community,with,"Oct 26, 2024, 5:24:06 AM PST",Technology,youtube_analysis_20250301_094623_patterns.csv
10330,community,w/,"Oct 26, 2024, 5:23:38 AM PST",Podcast,youtube_analysis_20250301_094623_patterns.csv
10350,monetization,ad\b,"Oct 25, 2024, 6:45:56 AM PST",Podcast,youtube_analysis_20250301_094623_patterns.csv
10360,community,feat,"Oct 25, 2024, 6:11:07 AM PST",Music,youtube_analysis_20250301_094623_patterns.csv
10372,trending,shorts,"Oct 24, 2024, 2:01:44 PM PST",Shorts,youtube_analysis_20250301_094623_patterns.csv
10373,community,ft\.,"Oct 24, 2024, 2:00:54 PM PST",Comedy,youtube_analysis_20250301_094623_patterns.csv
10374,trending,shorts,"Oct 24, 2024, 1:59:54 PM PST",Shorts,youtube_analysis_20250301_094623_patterns.csv
10375,trending,latest,"Oct 24, 2024, 1:59:52 PM PST",News,youtube_analysis_20250301_094623_patterns.csv
