video_id,title,watched_at,primary_category,detailed_type,sentiment,sentiment_score,primary_format,primary_purpose,style,confidence,source_file
22989,Always Be Aware of Your Surroundings (Caught on Ring Doorbell),"Apr 25, 2024, 6:18:11 PM PST",Technology,,POSITIVE,0.9983184337615967,guide,information,"informative,serious,dramatic",0.9468614459037781,youtube_analysis_20250303_022946_main.csv
22990,Superman when his son couldn’t control his new found abilities #superman #supermanandlois #football,"Apr 25, 2024, 6:17:57 PM PST",Sports,,NEGATIVE,0.9837587475776672,reaction,storytelling,"dramatic,funny,informative,serious,personal",0.8543073534965515,youtube_analysis_20250303_022946_main.csv
22991,u gotta feed ur alter ego 🍕#DoechiiAlterEgo brought to you by youtube shorts,"Apr 25, 2024, 6:17:54 PM PST",Shorts,,NEGATIVE,0.9968457818031311,guide,entertainment,"funny,informative,dramatic",0.9745226502418518,youtube_analysis_20250303_022946_main.csv
22993,I’ve finally mastered it,"Apr 25, 2024, 6:17:32 PM PST",Technology,,POSITIVE,0.9921326041221619,news,information,"informative,personal,professional,serious,dramatic,funny",0.5914413332939148,youtube_analysis_20250303_145750_main.csv
22994,0100 - Bio Lock #amazonfinds,"Apr 25, 2024, 6:17:16 PM PST",Tutorial,,NEGATIVE,0.9690954089164734,news,information,"informative,serious,dramatic,professional,funny",0.005294675473123789,youtube_analysis_20250303_145750_main.csv
22995,With all that parking space he parks like this,"Apr 25, 2024, 6:16:47 PM PST",Reviews,,POSITIVE,0.9892985820770264,guide,entertainment,"professional,dramatic,informative,funny,serious,personal",0.10908447206020355,youtube_analysis_20250303_145750_main.csv
22996,Guddu Tries To Rizz Ella On Rachitroo Stream but failed,"Apr 25, 2024, 6:16:29 PM PST",Music,Cover Song,NEGATIVE,0.9991682767868042,unknown,unknown,,0.9756854176521301,youtube_analysis_20250303_145750_main.csv
22997,RAID BOSS DOWN!!! 🏹❌,"Apr 25, 2024, 6:16:14 PM PST",News,,NEGATIVE,0.9968547821044922,reaction,entertainment,"dramatic,funny,serious,informative,personal",0.3147493004798889,youtube_analysis_20250303_145750_main.csv
22998,SUPER BREACH 🦸🏻‍♂️,"Apr 25, 2024, 6:15:44 PM PST",Technology,,NEGATIVE,0.9748775959014893,news,comedy,"dramatic,serious,funny,informative",0.9115996956825256,youtube_analysis_20250303_145750_main.csv
22999,DO THIS STRATEGY TO CLEAR COMMUNE EVENT EFFICIENTLY | LDOE SEASON 56 - LAST DAY ON EARTH SURVIVAL,"Apr 25, 2024, 6:05:08 PM PST",Tutorial,,POSITIVE,0.9971935153007507,guide,information,"serious,informative,professional,dramatic",0.23584550619125366,youtube_analysis_20250303_145750_main.csv
23000,FORTNITE FAILS & Epic Wins! #407 (Fortnite Season 2 Funny Moments),"Apr 25, 2024, 3:36:40 PM PST",Entertainment,,NEGATIVE,0.9976282715797424,reaction,entertainment,"funny,informative,dramatic",0.943297266960144,youtube_analysis_20250307_022249_main.csv
23001,Kyon,"Apr 25, 2024, 1:45:26 PM PST",Entertainment,,POSITIVE,0.9963940978050232,reaction,information,"dramatic,professional,informative,serious,personal,funny,casual",0.5608208775520325,youtube_analysis_20250307_022249_main.csv
23002,SOCHA HAI,"Apr 25, 2024, 11:19:31 AM PST",Comedy,,POSITIVE,0.9948847889900208,reaction,comedy,"dramatic,informative,funny,serious,professional,personal,casual",0.9576690196990967,youtube_analysis_20250307_022249_main.csv
23003,Kho Gaye Hum Kahan,"Apr 25, 2024, 11:15:58 AM PST",Comedy,,POSITIVE,0.982732892036438,reaction,comedy,"funny,dramatic,informative,casual,serious,personal,professional",0.9749599695205688,youtube_analysis_20250307_022249_main.csv
23004,PUBLIC - Make You Mine (Put Your Hand in Mine) [Official Video],"Apr 25, 2024, 9:18:04 AM PST",Music,Official Music Video,POSITIVE,0.999110996723175,unknown,unknown,,0.9929468631744385,youtube_analysis_20250307_022249_main.csv
23005,ROSA WALTON & HALLIE COGGINS - I REALLY WANT TO STAY AT YOUR HOUSE (LYRIC) AMV CYBERPUNK EDGERUNNERS,"Apr 25, 2024, 9:13:55 AM PST",Music,Lyric Video,POSITIVE,0.9969208240509033,unknown,unknown,,0.8867806196212769,youtube_analysis_20250307_022249_main.csv
23006,"VØJ, Narvent - Memory Reboot (4K Music Video)","Apr 25, 2024, 9:09:58 AM PST",Music,Official Music Video,NEGATIVE,0.9937934875488281,unknown,unknown,,0.9975586533546448,youtube_analysis_20250307_022249_main.csv
23007,Everything Goes On - Porter Robinson (Official Music Video) | Star Guardian 2022,"Apr 25, 2024, 9:07:18 AM PST",Music,Official Music Video,POSITIVE,0.9618003368377686,unknown,unknown,,0.9892762303352356,youtube_analysis_20250307_022249_main.csv
23008,Porter Robinson - Cheerleader (Official Music Video),"Apr 25, 2024, 9:03:04 AM PST",Entertainment,,POSITIVE,0.9944370985031128,reaction,entertainment,"professional,informative,funny,dramatic",0.980226457118988,youtube_analysis_20250307_022249_main.csv
23009,Voh Dekhnay Mein,"Apr 25, 2024, 6:52:51 AM PST",Comedy,,NEGATIVE,0.9271903038024902,reaction,storytelling,"dramatic,casual,funny,informative,personal,serious,professional",0.7687013745307922,youtube_analysis_20250307_022249_main.csv
23010,Hey Ya !,"Apr 25, 2024, 6:48:36 AM PST",Entertainment,,POSITIVE,0.9997081160545349,reaction,information,"casual,funny,informative,dramatic",0.73536616563797,youtube_analysis_20250307_022249_main.csv
23011,Wake Up Sid! (Club Mix),"Apr 25, 2024, 6:44:53 AM PST",Music,Cover Song,POSITIVE,0.9981186985969543,unknown,unknown,,0.9909907579421997,youtube_analysis_20250307_022249_main.csv
23012,Kya Mujhe Pyar Hai,"Apr 25, 2024, 6:40:26 AM PST",Comedy,,POSITIVE,0.9576937556266785,reaction,storytelling,"funny,dramatic,informative,casual,personal,serious,professional",0.9251863956451416,youtube_analysis_20250307_022249_main.csv
23013,Hairat,"Apr 25, 2024, 6:32:09 AM PST",Entertainment,,NEGATIVE,0.9251580834388733,reaction,information,"dramatic,informative,professional,funny,serious,personal,casual",0.05929330363869667,youtube_analysis_20250307_022249_main.csv
23014,Khudi,"Apr 25, 2024, 6:27:11 AM PST",Entertainment,,POSITIVE,0.9780635833740234,reaction,information,"dramatic,informative,serious,professional,funny,personal",0.3540518283843994,youtube_analysis_20250307_022249_main.csv
23015,Khabar Nahi,"Apr 25, 2024, 6:22:52 AM PST",Comedy,,NEGATIVE,0.9918396472930908,reaction,storytelling,"dramatic,informative,funny,casual,serious,personal,professional",0.8417827486991882,youtube_analysis_20250307_022249_main.csv
23016,Roobaroo,"Apr 25, 2024, 6:18:09 AM PST",Entertainment,,POSITIVE,0.9874758124351501,reaction,entertainment,"funny,dramatic,informative,serious,casual",0.8039930462837219,youtube_analysis_20250307_022249_main.csv
23017,KABIRA (ENCORE),"Apr 25, 2024, 6:13:38 AM PST",Entertainment,,POSITIVE,0.9864974617958069,reaction,information,"casual,dramatic,informative,serious,professional,funny",0.9448978900909424,youtube_analysis_20250307_022249_main.csv
23018,SINBAD THE SAILOR,"Apr 25, 2024, 6:07:11 AM PST",Sports,,POSITIVE,0.9819753766059875,commentary,comedy,"serious,dramatic,informative,funny",0.8720389604568481,youtube_analysis_20250307_022249_main.csv
23019,Aaj Kal Zindagi,"Apr 25, 2024, 6:02:57 AM PST",Comedy,,POSITIVE,0.9826812148094177,reaction,storytelling,"informative,dramatic,funny,serious,casual,professional,personal",0.6676772832870483,youtube_analysis_20250307_022249_main.csv
23020,Porter Robinson - Cheerleader (Official Music Video),"Apr 24, 2024, 8:22:32 PM PST",Entertainment,,POSITIVE,0.9944370985031128,reaction,entertainment,"professional,informative,funny,dramatic",0.980226457118988,youtube_analysis_20250307_022249_main.csv
23021,"VØJ, Narvent - Memory Reboot (4K Music Video)","Apr 24, 2024, 8:18:34 PM PST",Music,Official Music Video,NEGATIVE,0.9937934875488281,unknown,unknown,,0.9975586533546448,youtube_analysis_20250307_022249_main.csv
23022,Plage Coquillage First kiss song (Unofficial Instrumental),"Apr 24, 2024, 8:15:02 PM PST",Music,Behind the Scenes,NEGATIVE,0.8298286199569702,unknown,unknown,,0.9908784031867981,youtube_analysis_20250307_022249_main.csv
23023,Husn,"Apr 24, 2024, 2:12:03 PM PST",Tutorial,,POSITIVE,0.9368075132369995,reaction,information,"serious,dramatic,personal,informative,funny,professional",0.07255077362060547,youtube_analysis_20250307_022249_main.csv
23024,Maiyya Mainu,"Apr 24, 2024, 2:08:14 PM PST",Music,Official Music Video,NEGATIVE,0.9401074647903442,unknown,unknown,,0.6094255447387695,youtube_analysis_20250307_022249_main.csv
23025,CHAANDANIYA,"Apr 24, 2024, 2:05:51 PM PST",Comedy,,POSITIVE,0.971441924571991,reaction,information,"dramatic,serious,informative,funny,professional,personal,casual",0.7628864049911499,youtube_analysis_20250307_022249_main.csv
23026,Mahiya Jinna Sona,"Apr 24, 2024, 2:05:50 PM PST",Music,Official Music Video,POSITIVE,0.9783817529678345,unknown,unknown,,0.7957424521446228,youtube_analysis_20250307_022249_main.csv
23027,Bin Tere,"Apr 24, 2024, 2:05:49 PM PST",Entertainment,,POSITIVE,0.9887446165084839,reaction,information,"dramatic,informative,serious,funny,casual,professional",0.4059690535068512,youtube_analysis_20250307_022249_main.csv
23028,Apna Bana Le By Akhil Sachdeva,"Apr 24, 2024, 2:05:48 PM PST",Comedy,,POSITIVE,0.8857619762420654,reaction,comedy,"funny,dramatic,informative,professional,casual,serious,personal",0.9605017900466919,youtube_analysis_20250307_022249_main.csv
23029,Pehle Bhi Main,"Apr 24, 2024, 2:05:46 PM PST",Comedy,,NEGATIVE,0.642456591129303,reaction,comedy,"funny,dramatic,informative,serious,casual,personal,professional",0.9164804816246033,youtube_analysis_20250307_022249_main.csv
23030,Baarishein,"Apr 24, 2024, 2:05:45 PM PST",Entertainment,,NEGATIVE,0.9433700442314148,guide,information,"dramatic,serious,professional,informative,personal,funny",0.6223085522651672,youtube_analysis_20250307_022249_main.csv
23031,Tera Hone Laga Hoon,"Apr 24, 2024, 2:05:44 PM PST",Comedy,,NEGATIVE,0.970116376876831,reaction,storytelling,"dramatic,funny,informative,casual,serious,professional,personal",0.8993785977363586,youtube_analysis_20250307_022249_main.csv
23032,Husn Mashup,"Apr 24, 2024, 1:48:07 PM PST",Entertainment,,NEGATIVE,0.9918544292449951,reaction,comedy,"dramatic,funny,informative",0.7030041813850403,youtube_analysis_20250307_022249_main.csv
23033,Aajkal Tere Mere Pyar Ke Charche,"Apr 24, 2024, 1:45:00 PM PST",Comedy,,POSITIVE,0.5723615288734436,reaction,storytelling,"informative,dramatic,funny,serious,casual,personal,professional",0.8736332654953003,youtube_analysis_20250307_022249_main.csv
23034,TERE BIN LYRICS – Simmba |,"Apr 24, 2024, 1:37:20 PM PST",Entertainment,,NEGATIVE,0.663905680179596,guide,storytelling,"dramatic,informative,funny,professional",0.9488911628723145,youtube_analysis_20250307_022249_main.csv
23035,Laaree Chootee,"Apr 24, 2024, 1:34:17 PM PST",Music,Official Music Video,NEGATIVE,0.9852235317230225,unknown,unknown,,0.9618505239486694,youtube_analysis_20250307_022249_main.csv
23036,"Mere Sohneya (From ""Kabir Singh"")","Apr 24, 2024, 1:31:03 PM PST",Comedy,,POSITIVE,0.6065371036529541,reaction,storytelling,"dramatic,informative,funny,serious,casual",0.740695059299469,youtube_analysis_20250307_022249_main.csv
23037,Sound Of Walking Away X Divinity X Shelter (Music Video),"Apr 24, 2024, 1:28:42 PM PST",Music,Music Mix,NEGATIVE,0.9842373728752136,unknown,unknown,,0.9950057864189148,youtube_analysis_20250307_022249_main.csv
23038,Dil Mere,"Apr 24, 2024, 1:27:32 PM PST",Comedy,,NEGATIVE,0.9355818033218384,reaction,information,"casual,informative,dramatic,serious,funny,personal,professional",0.3847641050815582,youtube_analysis_20250307_022249_main.csv
23039,Dil Jhoom,"Apr 24, 2024, 1:24:25 PM PST",Comedy,,POSITIVE,0.9177826046943665,reaction,comedy,"dramatic,informative,serious,funny,professional,casual,personal",0.7812901735305786,youtube_analysis_20250307_022249_main.csv
23040,Cheerleader,"Apr 24, 2024, 1:20:45 PM PST",Entertainment,,POSITIVE,0.994051992893219,reaction,entertainment,"professional,informative,funny,dramatic",0.9290924072265625,youtube_analysis_20250307_022249_main.csv
23041,Dyan Dxddy CUTE DEPRESSED (REMIX),"Apr 24, 2024, 1:17:30 PM PST",Entertainment,,NEGATIVE,0.9910238981246948,reaction,entertainment,"dramatic,funny,informative",0.6771285533905029,youtube_analysis_20250307_022249_main.csv
23042,Cute Depressed X Lovely Bastards LONGER VERSION (Remix by Chrabi),"Apr 24, 2024, 1:17:24 PM PST",Music,Music Mix,NEGATIVE,0.9858328104019165,unknown,unknown,,0.863619863986969,youtube_analysis_20250307_022249_main.csv
23043,Porter Robinson - KNOCK YOURSELF OUT XD (Official Music Video),"Apr 24, 2024, 1:04:19 PM PST",Music,Official Music Video,NEGATIVE,0.9846895933151245,unknown,unknown,,0.9975538849830627,youtube_analysis_20250307_022249_main.csv
23044,Porter Robinson's YouTube Premium Afterparty [KNOCK YOURSELF OUT XD BTS],"Apr 24, 2024, 1:02:54 PM PST",Entertainment,,NEGATIVE,0.9795529246330261,reaction,entertainment,"dramatic,funny,professional,informative,serious,personal",0.9948897361755371,youtube_analysis_20250307_022249_main.csv
23045,Alag Aasmaan,"Apr 24, 2024, 11:26:56 AM PST",Entertainment,,NEGATIVE,0.916412353515625,reaction,information,"dramatic,informative,serious,funny,professional",0.35124173760414124,youtube_analysis_20250307_022249_main.csv
23046,KABIRA,"Apr 24, 2024, 11:23:12 AM PST",Entertainment,,POSITIVE,0.980975866317749,reaction,information,"dramatic,informative,serious,funny,professional,personal",0.5023779273033142,youtube_analysis_20250307_022249_main.csv
23047,Kabhi Kabhi Aditi,"Apr 24, 2024, 11:15:51 AM PST",Comedy,,POSITIVE,0.9719803929328918,reaction,storytelling,"dramatic,informative,funny,personal,serious,professional,casual",0.8977698683738708,youtube_analysis_20250307_022249_main.csv
23048,Ve Haaniyaan,"Apr 24, 2024, 11:11:51 AM PST",Comedy,,POSITIVE,0.9583518505096436,reaction,comedy,"dramatic,funny,informative,serious,personal,professional,casual",0.4851796627044678,youtube_analysis_20250307_022249_main.csv
23049,Ve Kamleya - Asees Version,"Apr 24, 2024, 11:08:51 AM PST",Entertainment,,NEGATIVE,0.9643954634666443,reaction,information,"informative,dramatic,serious,funny,professional",0.35543447732925415,youtube_analysis_20250307_022249_main.csv
23050,Ram Siya Ram,"Apr 24, 2024, 4:50:41 AM PST",Entertainment,,POSITIVE,0.9840462803840637,reaction,information,"dramatic,informative,serious,funny,personal,professional",0.3861331343650818,youtube_analysis_20250307_022249_main.csv
23051,Shri Krishna Govind Hare Murari,"Apr 24, 2024, 4:48:08 AM PST",Music,Behind the Scenes,POSITIVE,0.9931227564811707,unknown,unknown,,0.16436149179935455,youtube_analysis_20250307_022249_main.csv
23052,Taal Se Taal (Western),"Apr 24, 2024, 4:47:56 AM PST",Entertainment,,NEGATIVE,0.925489604473114,reaction,storytelling,"informative,dramatic,serious,funny,professional,casual",0.7445350885391235,youtube_analysis_20250307_022249_main.csv
23053,"Ghoomar (From ""Padmaavat"")","Apr 24, 2024, 4:47:54 AM PST",Entertainment,,NEGATIVE,0.9724470973014832,reaction,storytelling,"dramatic,informative,serious,funny",0.5976734161376953,youtube_analysis_20250307_022249_main.csv
23054,Aigiri Nandini,"Apr 24, 2024, 4:47:52 AM PST",Entertainment,,POSITIVE,0.9869582056999207,reaction,information,"dramatic,informative,serious,personal,professional,funny,casual",0.45828625559806824,youtube_analysis_20250307_022249_main.csv
23055,Gajanan Sukh Karta Dukh Harta,"Apr 24, 2024, 4:47:51 AM PST",Music,Official Music Video,NEGATIVE,0.9338800311088562,unknown,unknown,,0.8728874921798706,youtube_analysis_20250307_022249_main.csv
23056,SAUDEBAZI (ENCORE),"Apr 24, 2024, 4:47:48 AM PST",Entertainment,,POSITIVE,0.9664061069488525,guide,entertainment,"dramatic,informative,serious,casual,professional,funny",0.9694047570228577,youtube_analysis_20250307_022249_main.csv
23057,"Sukhkarta Dukhharta, Ghalin Lotangan","Apr 24, 2024, 4:47:47 AM PST",Comedy,,POSITIVE,0.9524097442626953,guide,information,"dramatic,informative,serious,funny,professional",0.7651908993721008,youtube_analysis_20250307_022249_main.csv
23058,Mourya Re,"Apr 24, 2024, 4:46:21 AM PST",Music,Official Music Video,POSITIVE,0.988438069820404,unknown,unknown,,0.6753795742988586,youtube_analysis_20250307_022249_main.csv
23059,Shree Siddhivinayak Mantra And Aarti,"Apr 24, 2024, 4:39:14 AM PST",Music,Music Mix,POSITIVE,0.902162492275238,unknown,unknown,,0.916804850101471,youtube_analysis_20250307_022249_main.csv
23060,"Makhna - Drive| Sushant Singh Rajput, Jacqueline Fernandez| Tanishk Bagchi, Asees Kaur","Apr 24, 2024, 4:02:15 AM PST",Entertainment,,NEGATIVE,0.5366427302360535,guide,entertainment,"informative,dramatic,funny,serious,professional",0.1691114455461502,youtube_analysis_20250307_022249_main.csv
23061,INSANE - AP DHILLON | GURINDER GILL | SHINDA KAHLON (Official Music Video),"Apr 24, 2024, 3:58:51 AM PST",Music,Official Music Video,POSITIVE,0.9587003588676453,unknown,unknown,,0.9930223822593689,youtube_analysis_20250307_022249_main.csv
23062,MITRAZ - Saajna (Official Video),"Apr 24, 2024, 3:56:52 AM PST",Music,Official Music Video,NEGATIVE,0.9216387271881104,unknown,unknown,,0.9842816591262817,youtube_analysis_20250307_022249_main.csv
23063,Hass Hass (Official Video) Diljit X Sia,"Apr 24, 2024, 3:54:18 AM PST",Comedy,,NEGATIVE,0.912068247795105,reaction,comedy,"dramatic,funny,informative,serious,professional",0.9678208827972412,youtube_analysis_20250307_022249_main.csv
23064,Ritviz - Liggi [Official Music Video],"Apr 24, 2024, 3:51:02 AM PST",Music,Official Music Video,NEGATIVE,0.6218842267990112,unknown,unknown,,0.9880975484848022,youtube_analysis_20250307_022249_main.csv
23065,Excuses (Official Video) | AP Dhillon | Gurinder Gill | Intense,"Apr 24, 2024, 3:48:04 AM PST",Entertainment,,NEGATIVE,0.9896346926689148,commentary,storytelling,"dramatic,serious,informative,professional,funny",0.6254066228866577,youtube_analysis_20250307_022249_main.csv
23066,Rangi Saari | Kanishk Seth & Kavita Seth | Official Music Video,"Apr 24, 2024, 3:44:30 AM PST",Music,Official Music Video,POSITIVE,0.9909259080886841,unknown,unknown,,0.997988224029541,youtube_analysis_20250307_022249_main.csv
23067,Soulmate,"Apr 24, 2024, 3:40:56 AM PST",Reviews,,POSITIVE,0.9990449547767639,guide,information,"informative,dramatic,serious,personal,funny",0.03660138323903084,youtube_analysis_20250307_022249_main.csv
23068,"Tum Se (Song): Shahid Kapoor, Kriti Sanon | Sachin-Jigar, Raghav Chaitanya, Varun Jain, Indraneel","Apr 24, 2024, 3:38:09 AM PST",Music,Official Music Video,POSITIVE,0.9922624826431274,unknown,unknown,,0.9883182644844055,youtube_analysis_20250307_022249_main.csv
23069,Coke Studio | Season 14 | Pasoori | Ali Sethi x Shae Gill,"Apr 24, 2024, 3:33:32 AM PST",Podcast,,POSITIVE,0.8197348117828369,guide,storytelling,"informative,professional,dramatic,funny,serious",0.8857947587966919,youtube_analysis_20250307_022249_main.csv
23070,Ritviz - Sage [Official Music Video],"Apr 24, 2024, 3:29:27 AM PST",Music,Official Music Video,POSITIVE,0.8518282771110535,unknown,unknown,,0.9865063428878784,youtube_analysis_20250307_022249_main.csv
23071,AUR - TU HAI KAHAN - Raffey - Usama - Ahad (Official Music Video),"Apr 24, 2024, 3:25:02 AM PST",Music,Official Music Video,POSITIVE,0.5889829993247986,unknown,unknown,,0.9973847270011902,youtube_analysis_20250307_022249_main.csv
23072,"Obsessed - Riar Saab, @AbhijaySharma | Official Music Video","Apr 24, 2024, 3:21:58 AM PST",Music,Official Music Video,NEGATIVE,0.9788302183151245,unknown,unknown,,0.9955591559410095,youtube_analysis_20250307_022249_main.csv
23073,SUMMER HIGH - AP DHILLON (Official Music Video),"Apr 24, 2024, 3:18:31 AM PST",Music,Official Music Video,POSITIVE,0.9599851965904236,unknown,unknown,,0.997473418712616,youtube_analysis_20250307_022249_main.csv
23074,"Akhiyaan Gulaab (Song): Shahid Kapoor, Kriti Sanon | Mitraz | Teri Baaton Mein Aisa Uljha Jiya","Apr 24, 2024, 3:15:55 AM PST",Music,Official Music Video,POSITIVE,0.9697220921516418,unknown,unknown,,0.9953700304031372,youtube_analysis_20250307_022249_main.csv
23075,Ve Haaniyaan - Official Video | Ravi Dubey & Sargun Mehta | Danny | Avvy Sra | Dreamiyata Music,"Apr 24, 2024, 3:12:30 AM PST",Music,Official Music Video,POSITIVE,0.9913437366485596,unknown,unknown,,0.9358563423156738,youtube_analysis_20250307_022249_main.csv
23076,King x Nick Jonas - Maan Meri Jaan (Afterlife) [Official Video],"Apr 24, 2024, 3:09:24 AM PST",Music,Official Music Video,POSITIVE,0.8751393556594849,unknown,unknown,,0.9966831803321838,youtube_analysis_20250307_022249_main.csv
23077,Anuv Jain - HUSN (Official Video),"Apr 24, 2024, 3:05:23 AM PST",Music,Official Music Video,NEGATIVE,0.6675176024436951,unknown,unknown,,0.9936086535453796,youtube_analysis_20250307_022249_main.csv
23078,"Malang Sajna (Video) Sachet Tandon, Parampara Tandon | Adil Shaikh, Kumaar | Bhushan Kumar","Apr 24, 2024, 3:02:45 AM PST",Comedy,,NEGATIVE,0.9625982642173767,reaction,storytelling,"dramatic,funny,informative,serious,professional",0.784318208694458,youtube_analysis_20250307_022249_main.csv
23079,With You - AP Dhillon (Official Music Video),"Apr 24, 2024, 3:00:09 AM PST",Music,Official Music Video,POSITIVE,0.9988898634910583,unknown,unknown,,0.9959681034088135,youtube_analysis_20250307_022249_main.csv
23080,MITRAZ - Akhiyaan (Official Music Video),"Apr 24, 2024, 2:56:58 AM PST",Music,Official Music Video,POSITIVE,0.9222614765167236,unknown,unknown,,0.9962985515594482,youtube_analysis_20250307_022249_main.csv
23081,King - Tu Aake Dekhle | The Carnival | The Last Ride | Prod. by Shahbeatz | Latest Hit Songs 2020,"Apr 24, 2024, 2:51:34 AM PST",Music,Music Mix,POSITIVE,0.9236475825309753,unknown,unknown,,0.9938241839408875,youtube_analysis_20250307_022249_main.csv
23082,Porteon | Porter Robinson & Madeon Inspired Mix By C-Nam & Sierra Nova,Porteon | Porter Robinson & Madeon Inspired Mix By C-Nam & Sierra Nova,Music,Music Mix,POSITIVE,0.9989426732063293,unknown,unknown,,0.9967867136001587,youtube_analysis_20250307_022249_main.csv
23083,Porter Robinson - Sea of Voices x Shelter x Divinity (Resaixo Mashup),"Apr 24, 2024, 2:45:50 AM PST",Music,Music Mix,NEGATIVE,0.9452124238014221,unknown,unknown,,0.9801410436630249,youtube_analysis_20250307_022249_main.csv
23084,Porter Robinson - Sad Machine (Official Lyric Video),"Apr 24, 2024, 2:41:31 AM PST",Music,Lyric Video,NEGATIVE,0.9471414089202881,unknown,unknown,,0.9954957365989685,youtube_analysis_20250307_022249_main.csv
23085,Porter Robinson - Look at the Sky (Official Lyric Video),"Apr 24, 2024, 2:36:19 AM PST",Music,Lyric Video,POSITIVE,0.9946914315223694,unknown,unknown,,0.9957841038703918,youtube_analysis_20250307_022249_main.csv
23086,Vanessa Carlton - A Thousand Miles,"Apr 24, 2024, 1:45:47 AM PST",Music,Cover Song,POSITIVE,0.9891960620880127,unknown,unknown,,0.7766469120979309,youtube_analysis_20250307_022249_main.csv
23087,Gym Class Heroes: The Fighter ft. Ryan Tedder [OFFICIAL VIDEO],"Apr 24, 2024, 1:41:50 AM PST",Sports,,POSITIVE,0.9916178584098816,gameplay,entertainment,"informative,dramatic,professional,serious,funny",0.15806715190410614,youtube_analysis_20250307_022249_main.csv
23088,Nico & Vinz - Am I Wrong [Official Music Video],"Apr 24, 2024, 1:36:44 AM PST",Music,Official Music Video,NEGATIVE,0.985518217086792,unknown,unknown,,0.9923356175422668,youtube_analysis_20250307_022249_main.csv
23089,Tobu - Hope (Original Mix),"Apr 24, 2024, 1:31:51 AM PST",Music,Music Mix,POSITIVE,0.9968501925468445,unknown,unknown,,0.9959397315979004,youtube_analysis_20250307_022249_main.csv
23090,Gryffin & Slander - All You Need To Know ft. Calle Lehmann (Official Music Video),"Apr 24, 2024, 1:27:50 AM PST",Music,Official Music Video,NEGATIVE,0.9927234053611755,unknown,unknown,,0.9837721586227417,youtube_analysis_20250307_022249_main.csv
23091,Owl City - Fireflies (Said The Sky Remix),"Apr 24, 2024, 1:22:25 AM PST",Music,Music Mix,POSITIVE,0.7278736233711243,unknown,unknown,,0.9975607991218567,youtube_analysis_20250307_022249_main.csv
23092,The Nights,"Apr 24, 2024, 1:19:26 AM PST",Entertainment,,POSITIVE,0.9926397800445557,guide,information,"informative,dramatic,funny,serious,casual,professional",0.5990684032440186,youtube_analysis_20250307_022249_main.csv
23093,Avicii - Waiting For Love,"Apr 24, 2024, 1:15:34 AM PST",Music,Lyric Video,POSITIVE,0.9881953001022339,unknown,unknown,,0.9969035387039185,youtube_analysis_20250307_022249_main.csv
23094,Gryffin - Body Back ft. Maia Wright (Official Music Video),"Apr 24, 2024, 1:12:01 AM PST",Music,Official Music Video,POSITIVE,0.7066965103149414,unknown,unknown,,0.9967027306556702,youtube_analysis_20250307_022249_main.csv
23095,Lauv - I Like Me Better [Official Video],"Apr 24, 2024, 1:08:35 AM PST",Music,Official Music Video,POSITIVE,0.9903658628463745,unknown,unknown,,0.9970666170120239,youtube_analysis_20250307_022249_main.csv
23096,The Chainsmokers - This Feeling (Official Video) ft. Kelsea Ballerini,"Apr 24, 2024, 1:05:02 AM PST",Music,Official Music Video,POSITIVE,0.9945948719978333,unknown,unknown,,0.9952265024185181,youtube_analysis_20250307_022249_main.csv
23097,Maroon 5 - Payphone ft. Wiz Khalifa (Explicit) (Official Music Video),Maroon 5 - Payphone ft. Wiz Khalifa (Explicit) (Official Music Video),Music,Official Music Video,NEGATIVE,0.9182642102241516,unknown,unknown,,0.9966266751289368,youtube_analysis_20250307_022249_main.csv
23098,Ke$ha - TiK ToK (Official HD Video),"Apr 24, 2024, 12:34:36 AM PST",Music,Official Music Video,NEGATIVE,0.9907810091972351,unknown,unknown,,0.9978909492492676,youtube_analysis_20250307_022249_main.csv
23099,Carly Rae Jepsen - Call Me Maybe (Lyrics),Carly Rae Jepsen - Call Me Maybe (Lyrics),Music,Cover Song,POSITIVE,0.9831341505050659,unknown,unknown,,0.9967519044876099,youtube_analysis_20250307_022249_main.csv
23100,Porter Robinson - Something Comforting (Official Music Video),"Apr 24, 2024, 12:25:53 AM PST",Music,Official Music Video,POSITIVE,0.9994329810142517,unknown,unknown,,0.99343341588974,youtube_analysis_20250307_022249_main.csv
23101,Whistle,"Apr 24, 2024, 12:22:07 AM PST",Music,Behind the Scenes,NEGATIVE,0.9706630706787109,unknown,unknown,,0.9886852502822876,youtube_analysis_20250307_022249_main.csv
23102,"Zedd, Maren Morris, Grey - The Middle (Official Music Video)","Zedd, Maren Morris, Grey - The Middle (Official Music Video)",Music,Official Music Video,POSITIVE,0.5237568616867065,unknown,unknown,,0.9957491159439087,youtube_analysis_20250307_022249_main.csv
23103,Carly Rae Jepsen - I Really Like You,"Apr 24, 2024, 12:15:23 AM PST",Music,Cover Song,POSITIVE,0.9998452663421631,unknown,unknown,,0.9977956414222717,youtube_analysis_20250307_022249_main.csv
23104,Zedd - I Want You To Know ft. Selena Gomez,"Apr 24, 2024, 12:11:15 AM PST",Music,Music Mix,POSITIVE,0.9985670447349548,unknown,unknown,,0.9983011484146118,youtube_analysis_20250307_022249_main.csv
